depth	ECM
35.455	52.225
35.465	53.104
35.475	55.008
35.485	56.717
35.495	52.811
35.505	51.053
35.515	51.59
35.525	54.959
35.535	50.272
35.545	41.58
35.555	53.299
35.565	51.346
35.575	50.418
35.585	53.885
35.595	50.467
35.605	57.107
35.615	49.1
35.625	48.7288
35.635	48.3576
35.645	47.9864
35.655	47.6152
35.665	47.244
35.675	58.865
35.685	58.572
35.695	55.35
35.705	59.793
35.715	58.963
35.725	56.912
35.735	63.504
35.745	68.143
35.755	64.92
35.765	62.625
35.775	61.99
35.785	64.627
35.795	68.24
35.805	69.803
35.815	67.166
35.825	65.018
35.835	54.275
35.845	69.656
35.855	72.83
35.865	70.828
35.875	69.217
35.885	64.822
35.895	67.606
35.905	66.971
35.915	67.068
35.925	68.094
35.935	66.971
35.945	64.041
35.955	62.381
35.965	63.2286
35.975	64.0761
35.9835	64.9237
36.005	65.7713
36.015	66.6189
36.025	67.4664
36.035	68.314
36.045	67.093
36.055	75.736
36.065	79.3
36.075	76.713
36.085	69.095
36.095	75.834
36.105	69.681
36.115	73.148
36.125	76.127
36.135	77.933
36.145	77.396
36.155	75.394
36.165	63.041
36.175	73.197
36.185	77.494
36.195	83.939
36.205	71.293
36.215	72.318
36.225	72.904
36.235	64.115
36.245	61.088
36.255	70.414
36.265	65.384
36.275	58.353
36.285	58.5
36.295	64.115
36.305	61.381
36.315	60.111
36.325	59.134
36.335	49.662
36.345	49.857
36.355	48.392
36.365	52.787
36.375	47.269
36.385	39.506
36.395	45.902
36.405	45.756
36.415	49.271
36.425	48.099
36.435	49.857
36.445	53.519
36.455	52.006
36.465	42.728
36.475	38.431
36.485	51.908
36.495	47.123
36.505	42.972
36.515	44.095
36.525	37.113
36.535	40.384
36.545	40.0422
36.555	39.7004
36.565	39.3586
36.575	39.0168
36.585	38.675
36.595	43.119
36.605	45.121
36.615	45.17
36.625	46.048
36.635	45.853
36.645	41.361
36.655	42.484
36.665	50.834
36.675	41.556
36.685	47.22
36.695	41.849
36.705	40.091
36.715	41.068
36.725	44.291
36.735	42.24
36.745	42.728
36.755	39.701
36.765	39.554
36.775	41.849
36.785	41.166
36.795	41.556
36.805	44.877
36.815	37.992
36.825	36.771
36.835	42.338
36.845	39.457
36.855	43.119
36.865	39.701
36.875	39.554
36.885	46.732
36.895	34.476
36.905	40.873
36.915	41.166
36.925	41.8
36.935	42.1296
36.945	42.4592
36.955	42.7888
36.965	43.1184
36.975	43.448
36.984	43.7776
37.005	44.1072
37.015	44.4368
37.025	44.7664
37.035	45.096
37.045	51.785
37.055	54.471
37.065	52.566
37.075	45.682
37.085	47.83
37.095	52.615
37.105	56.326
37.115	53.201
37.125	52.615
37.135	54.08
37.145	59.94
37.155	57.254
37.165	65.897
37.175	57.742
37.185	56.424
37.195	53.201
37.205	53.641
37.215	56.424
37.225	57.498
37.235	56.619
37.245	53.397
37.255	55.984
37.265	51.053
37.275	53.982
37.285	54.6983
37.295	55.4147
37.305	56.131
37.315	64.725
37.325	69.607
37.335	56.619
37.345	50.272
37.355	60.281
37.365	72.147
37.375	70.047
37.385	68.729
37.395	60.037
37.405	68.338
37.415	67.166
37.425	65.897
37.435	64.188
37.445	65.701
37.455	64.041
37.465	62.869
37.475	64.041
37.485	64.432
37.495	59.647
37.505	54.813
37.515	59.451
37.525	54.52
37.535	63.943
37.545	65.701
37.555	65.311
37.565	67.215
37.575	61.795
37.585	69.266
37.595	59.744
37.605	59.647
37.615	60.281
37.625	61.404
37.635	59.158
37.645	63.846
37.655	63.26
37.665	56.766
37.675	55.545
37.685	47.635
37.695	46.658
37.705	45.584
37.715	43.045
37.725	40.311
37.735	43.143
37.745	44.412
37.755	44.168
37.765	52.615
37.775	50.32
37.785	51.639
37.795	49.979
37.805	54.568
37.815	53.982
37.825	51.59
37.835	55.057
37.845	50.76
37.855	50.467
37.865	40.311
37.875	29.861
37.885	52.518
37.895	48.611
37.905	45.779
37.915	50.711
37.925	50.955
37.935	51.443
37.945	52.811
37.955	53.982
37.965	58.475
37.975	57.9747
37.985	57.4744
37.994	56.9741
38.005	56.4739
38.015	55.9736
38.025	55.4733
38.035	54.973
38.045	50.774
38.055	52.923
38.065	52.971
38.075	55.852
38.085	47.405
38.095	53.899
38.105	53.3522
38.115	52.8054
38.125	52.2586
38.135	51.7118
38.145	51.165
38.155	52.239
38.165	49.114
38.175	63.86
38.185	62.102
38.195	56.048
38.205	74.846
38.215	54.387
38.225	61.223
38.235	64.837
38.245	64.153
38.255	59.563
38.265	58.391
38.275	58.294
38.285	61.126
38.295	55.364
38.305	55.608
38.315	42.766
38.325	46.428
38.335	36.321
38.345	13.714
38.355	0.188
38.365	0.091
38.375	0.676
38.385	26.458
38.395	28.606
38.405	35.589
38.415	40.52
38.425	37.737
38.435	47.454
38.445	44.036
38.455	45.11
38.465	40.911
38.475	42.327
38.485	46.087
38.495	35.882
38.505	40.52
38.515	37.786
38.525	42.669
38.535	37.298
38.545	39.641
38.555	39.007
38.565	49.114
38.575	51.555
38.585	49.505
38.595	50.579
38.605	48.04
38.615	48.43
38.625	47.6
38.635	50.383
38.645	53.801
38.655	53.508
38.665	54.387
38.675	53.997
38.685	53.801
38.695	49.407
38.705	8.294
38.715	0.579
38.725	0.53
38.735	0.481
38.745	0.432
38.755	0.383
38.765	0.432
38.775	0.286
38.785	0.286
38.795	0.432
38.805	12.1755
38.815	23.919
38.825	37.298
38.835	41.497
38.845	37.2
38.855	33.294
38.865	38.958
38.875	39.397
38.885	39.055
38.895	45.305
38.905	43.352
38.915	47.161
38.925	53.46
38.935	53.411
38.945	57.805
38.955	53.557
38.965	53.9877
38.975	54.4185
38.985	54.8492
38.9915	55.28
39.005	55.7107
39.015	56.1415
39.025	56.5722
39.035	57.003
39.045	59.639
39.055	55.343
39.065	53.731
39.075	54.659
39.085	58.077
39.095	56.856
39.105	56.563
39.115	62.178
39.125	66.182
39.135	57.93
39.145	64.718
39.155	63.448
39.165	70.284
39.175	63.887
39.185	59.932
39.195	67.11
39.205	67.061
39.215	64.913
39.225	67.159
39.235	65.255
39.245	71.846
39.255	72.432
39.265	71.309
39.275	70.87
39.285	71.846
39.295	68.721
39.305	67.94
39.315	67.159
39.325	57.198
39.335	63.057
39.345	58.468
39.355	57.979
39.365	52.755
39.375	48.116
39.385	41.085
39.395	38.155
39.405	32.393
39.415	20.04
39.425	1.046
39.435	0.655
39.445	1.925
39.455	22.628
39.465	35.323
39.475	47.53
39.485	52.999
39.495	50.313
39.505	53.292
39.515	48.897
39.525	43.428
39.535	51.632
39.545	51.68
39.555	54.171
39.565	51.534
39.575	54.805
39.585	55.538
39.595	52.901
39.605	55.44
39.615	55.928
39.625	54.366
39.635	44.356
39.645	50.362
39.655	61.397
39.665	57.003
39.675	58.468
39.685	59.4445
39.695	60.421
39.705	68.135
39.715	65.206
39.725	50.655
39.735	58.272
39.745	60.128
39.755	57.296
39.765	44.307
39.775	39.718
39.785	43.673
39.795	71.553
39.805	71.163
39.815	69.454
39.825	73.8
39.835	73.214
39.845	73.507
39.855	64.62
39.865	68.819
39.875	74.483
39.885	69.6
39.895	72.53
39.905	69.307
39.915	52.51
39.925	53.4551
39.935	54.4002
39.945	55.3453
39.955	56.2903
39.965	57.2354
40.005	61.0157
40.015	61.9608
40.025	62.9059
40.035	63.851
40.045	74.251
40.055	88.655
40.065	88.118
40.075	98.079
40.085	103.011
40.095	121.37
40.105	127.327
40.115	154.817
40.125	155.94
40.135	143.392
40.145	156.233
40.155	156.136
40.165	156.038
40.175	155.257
40.185	156.136
40.195	155.843
40.205	143.733
40.215	151.448
40.225	129.573
40.235	116.292
40.245	105.745
40.255	99.593
40.265	98.323
40.275	97.347
40.285	92.366
40.295	84.651
40.305	81.429
40.315	75.667
40.325	71.565
40.335	70.979
40.345	65.999
40.355	67.024
40.365	71.858
40.375	68.147
40.385	53.89
40.395	40.608
40.405	40.999
40.415	39.29
40.425	34.847
40.435	32.893
40.445	37.874
40.455	49.788
40.465	55.354
40.475	58.089
40.485	52.913
40.495	49.007
40.505	60.726
40.515	56.77
40.525	64.339
40.535	62.679
40.545	61.507
40.555	57.747
40.565	56.917
40.575	58.919
40.585	64.534
40.595	62.288
40.605	57.698
40.615	55.647
40.625	41.487
40.635	30.843
40.645	35.335
40.655	52.083
40.665	55.94
40.675	56.087
40.685	53.987
40.695	53.89
40.705	54.817
40.715	56.624
40.725	55.061
40.735	50.96
40.745	49.593
40.755	47.64
40.765	30.794
40.775	15.901
40.785	7.942
40.795	6.62367
40.805	5.30533
40.815	3.987
40.825	20.003
40.835	32.601
40.845	46.712
40.855	49.69
40.865	53.255
40.875	49.69
40.885	51.253
40.895	56.624
40.905	55.159
40.915	55.94
40.925	55.647
40.935	48.518
40.945	50.4076
40.955	52.2971
40.965	54.1867
40.975	56.0762
40.983	57.9658
41.005	59.8553
41.015	61.7449
41.025	63.6344
41.035	65.524
41.045	68.405
41.055	69.284
41.065	65.182
41.075	65.084
41.085	66.842
41.095	59.811
41.105	69.674
41.115	68.502
41.125	66.061
41.135	66.549
41.145	69.479
41.155	69.967
41.165	68.307
41.175	68.405
41.185	68.307
41.195	67.916
41.205	65.768
41.215	65.084
41.225	64.596
41.235	62.057
41.245	65.768
41.255	70.651
41.265	68.893
41.275	56.881
41.285	64.254
41.295	67.33
41.305	59.518
41.315	60.397
41.325	51.901
41.335	66.549
41.345	67.428
41.355	66.354
41.365	62.203
41.375	61.373
41.385	60.006
41.395	62.692
41.405	67.33
41.415	64.01
41.425	56.979
41.435	55.71
41.445	54.44
41.455	54.244
41.465	44.528
41.475	49.069
41.485	53.854
41.495	50.241
41.505	51.998
41.515	52.633
41.525	54.342
41.535	55.123
41.545	49.557
41.555	39.596
41.565	47.36
41.575	44.869
41.585	30.807
41.595	68.16
41.605	67.721
41.615	67.233
41.625	72.018
41.635	65.573
41.645	70.407
41.655	50.827
41.665	49.7525
41.675	48.678
41.685	58.444
41.695	49.655
41.705	32.955
41.715	49.069
41.725	52.584
41.735	56.588
41.745	58.981
41.755	61.862
41.765	56.881
41.775	59.86
41.785	58.151
41.795	63.229
41.805	63.034
41.815	64.596
41.825	62.741
41.835	56.881
41.845	53.512
41.855	53.073
41.865	63.131
41.875	51.266
41.885	46.139
41.895	46.139
41.905	47.36
41.915	52.291
41.925	49.557
41.935	49.95
41.945	50.343
41.955	50.736
41.965	51.129
41.975	51.522
41.985	51.915
42.005	52.308
42.015	52.701
42.025	53.094
42.035	53.487
42.045	55.44
42.055	52.218
42.065	44.307
42.075	55.587
42.085	59.2
42.095	70.186
42.105	73.116
42.115	72.628
42.125	60.909
42.135	68.526
42.145	63.399
42.155	61.1407
42.165	58.8825
42.175	56.6243
42.185	54.366
42.195	62.178
42.205	69.307
42.215	71.749
42.225	68.624
42.235	66.768
42.245	61.153
42.255	66.768
42.265	68.38
42.275	60.909
42.285	55.587
42.295	62.667
42.305	57.491
42.315	64.327
42.325	64.229
42.335	65.938
42.345	65.596
42.355	62.325
42.365	61.69
42.375	61.202
42.385	59.102
42.395	56.026
42.405	51.143
42.415	56.026
42.425	60.421
42.435	70.87
42.445	68.331
42.455	68.721
42.465	69.454
42.475	73.604
42.485	73.116
42.495	74.239
42.505	70.089
42.515	65.401
42.525	64.425
42.535	71.651
42.545	77.413
42.555	82.979
42.565	80.977
42.575	88.936
42.585	86.007
42.595	83.76
42.605	86.788
42.615	85.03
42.625	80.343
42.635	81.221
42.645	80.538
42.655	80.44
42.665	76.241
42.675	73.702
42.685	62.374
42.695	65.743
42.705	68.135
42.715	65.987
42.725	64.18
42.735	56.124
42.745	58.956
42.755	57.247
42.765	60.909
42.775	60.03
42.785	61.153
42.795	61.69
42.805	65.01
42.815	59.249
42.825	63.643
42.835	62.374
42.845	57.589
42.855	52.803
42.865	52.901
42.875	54.952
42.885	57.686
42.895	55.44
42.905	59.639
42.915	53.194
42.925	49.141
42.935	52.022
42.945	52.022
42.955	56.1042
42.965	60.1864
42.975	64.2687
42.985	68.3509
42.9915	72.4331
43.005	76.5153
43.015	80.5976
43.025	84.6798
43.035	88.762
43.045	86.174
43.055	87.2
43.065	86.126
43.075	83.098
43.085	86.321
43.095	86.223
43.105	87.591
43.115	81.145
43.125	95.208
43.135	91.594
43.145	93.694
43.155	88.469
43.165	82.512
43.175	78.508
43.185	39.837
43.195	12.883
43.205	3.557
43.215	1.262
43.225	1.067
43.235	0.9695
43.245	0.872
43.255	20.598
43.265	50.383
43.275	54.241
43.285	53.899
43.295	52.044
43.305	61.321
43.315	58.782
43.325	58.245
43.335	49.309
43.345	54.485
43.355	56.975
43.365	52.337
43.375	57.805
43.385	55.755
43.395	58.977
43.405	44.817
43.415	65.032
43.425	65.032
43.435	71.673
43.445	54.583
43.455	30.364
43.465	33.977
43.475	35.393
43.485	32.805
43.495	35.149
43.505	31.145
43.515	32.122
43.525	44.28
43.535	77.923
43.545	74.993
43.555	65.96
43.565	63.665
43.575	64.544
43.585	53.02
43.595	52.532
43.605	54.143
43.615	70.11
43.625	74.016
43.635	64.397
43.645	70.891
43.655	60.93
43.665	58.733
43.675	56.536
43.685	57.366
43.695	56.243
43.705	51.751
43.715	22.893
43.725	55.462
43.735	42.473
43.745	63.958
43.755	62.2
43.765	64.837
43.775	53.557
43.785	56.633
43.795	68.938
43.805	66.301
43.815	56.926
43.825	65.96
43.835	67.962
43.845	57.122
43.855	59.661
43.865	77.239
43.875	74.602
43.885	81.926
43.895	78.216
43.905	84.563
43.915	84.758
43.925	85.637
43.935	79.924
43.945	78.508
43.955	77.141
43.965	77.481
43.975	77.821
43.985	78.161
43.993	78.501
44.005	78.841
44.015	79.181
44.025	79.521
44.035	79.861
44.045	73.27
44.055	65.506
44.065	74.393
44.075	70.731
44.085	69.9
44.095	69.9
44.105	69.119
44.115	70.34
44.125	69.705
44.135	59.402
44.145	68.533
44.155	65.604
44.165	66.971
44.175	59.744
44.185	58.523
44.195	58.963
44.205	57.596
44.215	65.311
44.225	61.372
44.235	57.433
44.245	53.494
44.255	58.279
44.265	58.67
44.275	60.525
44.285	53.885
44.295	33.182
44.305	55.057
44.315	55.545
44.325	56.131
44.335	54.959
44.345	57.107
44.355	56.473
44.365	57.01
44.375	53.592
44.385	56.131
44.395	57.303
44.405	53.787
44.415	57.01
44.425	57.303
44.435	48.025
44.445	64.529
44.455	69.51
44.465	70.486
44.475	72.342
44.485	67.752
44.495	66.385
44.505	61.453
44.515	65.897
44.525	69.119
44.535	62.527
44.545	57.693
44.555	61.014
44.565	61.258
44.575	61.209
44.585	64.871
44.595	58.279
44.605	59.354
44.615	63.553
44.625	65.408
44.635	70.438
44.645	64.236
44.655	58.768
44.665	65.408
44.675	64.92
44.685	65.701
44.695	57.693
44.705	59.94
44.715	42.996
44.725	57.4
44.735	52.518
44.745	59.109
44.755	54.178
44.765	57.693
44.775	57.01
44.785	49.881
44.795	47.342
44.805	49.344
44.815	51.395
44.825	57.4
44.835	57.498
44.845	59.891
44.855	63.65
44.865	59.744
44.875	51.736
44.885	54.861
44.895	56.033
44.905	54.08
44.915	54.861
44.925	35.135
44.935	40.262
44.945	46.268
44.955	50.467
44.965	48.514
44.975	49.7564
44.985	50.9988
44.995	52.2411
45.001	53.4835
45.005	54.7259
45.015	55.9682
45.025	57.2106
45.035	58.453
45.045	56.5
45.055	56.988
45.065	58.649
45.075	58.844
45.085	64.117
45.095	63.141
45.105	65.094
45.115	57.379
45.125	59.918
45.135	63.775
45.145	60.504
45.155	60.602
45.165	64.41
45.175	62.359
45.185	61.774
45.195	64.801
45.205	57.477
45.215	72.125
45.225	69.44
45.235	69.391
45.245	71.344
45.255	58.111
45.265	44.488
45.275	74.322
45.285	72.597
45.295	70.872
45.305	69.147
45.315	80.621
45.325	77.984
45.335	74.371
45.345	69.391
45.355	74.957
45.365	69.537
45.375	67.535
45.385	68.17
45.395	72.125
45.405	70.563
45.415	68.219
45.425	68.512
45.435	67.047
45.445	66.656
45.455	66.608
45.465	68.609
45.475	61.236
45.485	68.707
45.495	61.236
45.505	58.258
45.515	59.918
45.525	56.793
45.535	51.422
45.545	46.051
45.555	50.397
45.565	50.055
45.575	52.008
45.585	53.863
45.595	53.473
45.605	53.619
45.615	52.692
45.625	49.859
45.635	49.469
45.645	45.953
45.655	39.947
45.665	36.676
45.675	38.629
45.685	52.545
45.695	52.594
45.705	53.57
45.715	59.576
45.725	51.715
45.735	54.791
45.745	53.375
45.755	54.352
45.765	54.449
45.775	46.344
45.785	57.672
45.795	56.402
45.805	59.527
45.815	56.793
45.825	62.359
45.835	65.387
45.845	68.365
45.855	71.734
45.865	76.129
45.875	79.108
45.885	82.867
45.895	91.949
45.905	96.539
45.915	92.145
45.925	96.246
45.935	96.734
45.945	93.121
45.955	93.0975
45.965	93.074
45.975	93.0505
45.983	93.027
46.005	93.0035
46.015	92.98
46.025	92.9565
46.035	92.933
46.045	82.679
46.055	82.484
46.065	82.484
46.075	79.017
46.085	79.066
46.095	78.48
46.105	79.456
46.115	76.624
46.125	79.505
46.135	90.199
46.145	81.41
46.155	79.261
46.165	89.857
46.175	86.292
46.185	89.808
46.195	88.343
46.205	91.371
46.215	81.947
46.225	71.253
46.235	66.663
46.245	71.156
46.255	71.058
46.265	72.572
46.275	70.765
46.285	68.128
46.295	69.007
46.305	68.421
46.315	70.863
46.325	69.007
46.335	68.958
46.345	65.492
46.355	65.6262
46.365	65.7605
46.375	65.8948
46.385	66.029
46.395	60.902
46.405	50.16
46.415	64.027
46.425	64.417
46.435	68.665
46.445	64.417
46.455	68.226
46.465	69.593
46.475	60.999
46.485	63.831
46.495	62.953
46.505	60.804
46.515	62.562
46.525	61.585
46.535	62.855
46.545	56.312
46.555	65.492
46.565	66.615
46.575	65.98
46.585	69.886
46.595	69.398
46.605	68.421
46.615	68.47
46.625	61.781
46.635	61.39
46.645	65.394
46.655	67.054
46.665	61.878
46.675	63.831
46.685	67.347
46.695	66.322
46.705	68.421
46.715	67.249
46.725	68.519
46.735	68.128
46.745	65.345
46.755	49.574
46.765	58.997
46.775	65.296
46.785	68.421
46.795	69.984
46.805	74.671
46.815	75.648
46.825	78.968
46.835	73.206
46.845	72.718
46.855	74.671
46.865	70.179
46.875	73.304
46.885	70.081
46.895	68.421
46.905	71.156
46.915	68.812
46.925	66.663
46.935	71.449
46.945	69.105
46.955	72.621
46.965	57.093
46.975	56.9769
46.985	56.8608
46.9945	56.7446
47.005	56.6285
47.015	56.5124
47.025	56.3963
47.035	56.2801
47.045	56.164
47.055	60.852
47.065	59.094
47.075	58.459
47.085	58.313
47.095	67.785
47.105	65.735
47.115	62.17
47.125	64.758
47.135	61.535
47.145	59.192
47.155	66.321
47.165	65.735
47.175	58.215
47.185	64.856
47.195	54.309
47.205	47.863
47.215	33.899
47.225	32.434
47.235	30.481
47.245	46.789
47.255	46.985
47.265	50.11
47.275	58.215
47.285	51.721
47.295	9.973
47.305	2.844
47.315	26.574
47.325	56.994
47.335	75.891
47.345	81.653
47.355	88.488
47.365	104.504
47.375	102.6
47.385	84.387
47.395	22.326
47.405	15.417
47.415	8.508
47.425	22.815
47.435	7.629
47.445	50.696
47.455	66.174
47.465	53.137
47.475	80.676
47.485	76.623
47.495	73.547
47.505	74.377
47.515	76.574
47.525	74.328
47.535	77.209
47.545	80.383
47.555	84.68
47.565	85.852
47.575	89.953
47.585	89.123
47.595	82.434
47.605	77.551
47.615	74.279
47.625	77.551
47.635	79.309
47.645	71.399
47.655	69.641
47.665	70.031
47.675	72.375
47.685	68.42
47.695	68.762
47.705	74.914
47.715	73.645
47.725	70.91
47.735	69.25
47.745	67.981
47.755	70.129
47.765	69.934
47.775	71.399
47.785	76.379
47.795	80.481
47.805	77.795
47.815	69.641
47.825	71.154
47.835	71.692
47.845	70.813
47.855	77.844
47.865	86.145
47.875	78.918
47.885	76.867
47.895	72.668
47.905	54.016
47.915	55.822
47.925	57.141
47.935	55.969
47.945	61.926
47.955	59.289
47.965	61.0049
47.975	62.7208
47.985	64.4366
47.9935	66.1525
48.005	67.8684
48.015	69.5842
48.025	71.3001
48.035	73.016
48.045	60.418
48.055	59.344
48.065	58.27
48.075	57.196
48.085	64.959
48.095	68.719
48.105	72.576
48.115	74.969
48.125	61.785
48.135	45.575
48.145	59.539
48.155	60.858
48.165	57
48.175	70.233
48.185	69.012
48.195	73.797
48.205	71.258
48.215	72.821
48.225	73.114
48.235	73.797
48.245	67.645
48.255	73.895
48.265	65.496
48.275	64.471
48.285	67.059
48.295	69.598
48.305	67.694
48.315	70.575
48.325	74.041
48.335	67.45
48.345	67.645
48.355	68.328
48.365	65.301
48.375	57
48.385	64.617
48.395	65.203
48.405	65.643
48.415	64.715
48.425	57.635
48.435	52.117
48.445	50.229
48.455	48.341
48.465	46.453
48.475	48.7
48.485	47.967
48.495	51.043
48.505	50.994
48.515	51.043
48.525	47.528
48.535	39.178
48.545	26.629
48.555	34.93
48.565	49.578
48.575	52.02
48.585	51.385
48.595	53.973
48.605	52.508
48.615	54.022
48.625	53.485
48.635	55.535
48.645	54.266
48.655	57.879
48.665	58.123
48.675	56.414
48.685	49.481
48.695	58.172
48.705	58.075
48.715	54.559
48.725	59.295
48.735	60.321
48.745	53.143
48.755	58.66
48.765	62.176
48.775	55.535
48.785	53.68
48.795	59.149
48.805	60.858
48.815	47.235
48.825	41.864
48.835	47.918
48.845	61.004
48.855	59.246
48.865	47.528
48.875	54.461
48.885	56.17
48.895	52.899
48.905	56.707
48.915	56.073
48.925	55.145
48.935	57.391
48.945	60.614
48.955	67.059
48.965	68.8178
48.975	70.5765
48.985	72.3353
48.9905	74.094
49.005	75.8528
49.015	77.6115
49.025	79.3702
49.035	81.129
49.045	73.755
49.055	82.984
49.065	85.572
49.075	106.129
49.085	97.73
49.095	112.379
49.105	89.088
49.115	85.718
49.125	83.375
49.135	83.179
49.145	79.175
49.155	77.955
49.165	78.785
49.175	81.91
49.185	75.318
49.195	75.367
49.205	72.291
49.215	75.855
49.225	74.293
49.235	75.171
49.245	75.367
49.255	67.896
49.265	63.257
49.275	66.675
49.285	59.498
49.295	61.402
49.305	73.365
49.315	70.875
49.325	68.726
49.335	66.578
49.345	61.402
49.355	64.478
49.365	62.086
49.375	63.404
49.385	65.894
49.395	67.457
49.405	61.793
49.415	61.5
49.425	65.992
49.435	57.007
49.445	56.324
49.455	55.005
49.465	50.855
49.475	19.752
49.485	0.367
49.495	0.301667
49.505	0.236333
49.515	0.171
49.525	3.199
49.535	23.365
49.545	40.796
49.555	51.588
49.565	53.394
49.575	60.328
49.585	62.232
49.595	63.453
49.605	66.968
49.615	74.586
49.625	75.367
49.635	63.355
49.645	80.933
49.655	75.074
49.665	74.586
49.675	78.589
49.685	70.679
49.695	56.861
49.705	67.164
49.715	105.152
49.725	101.392
49.735	84.156
49.745	79.8345
49.755	75.513
49.765	78.052
49.775	80.152
49.785	75.171
49.795	76.539
49.805	77.222
49.815	74.976
49.825	74.781
49.835	72.828
49.845	76.636
49.855	71.461
49.865	47.632
49.875	50.269
49.885	71.07
49.895	72.046
49.905	67.847
49.915	72.046
49.925	66.968
49.935	64.039
49.945	67.554
49.955	66.871
49.965	67.4679
49.975	68.0648
49.985	68.6616
49.991	69.2585
50.005	69.8554
50.015	70.4523
50.025	71.0491
50.035	71.646
50.045	73.258
50.055	82.096
50.065	74.381
50.075	84.439
50.085	81.51
50.095	72.037
50.105	75.064
50.115	69.4
50.125	63.378
50.135	57.356
50.145	51.334
50.155	66.666
50.165	62.857
50.175	51.041
50.185	56.9
50.195	64.42
50.205	65.103
50.215	65.592
50.225	71.646
50.235	72.232
50.245	73.014
50.255	71.305
50.265	62.369
50.275	78.092
50.285	78.287
50.295	74.576
50.305	73.306
50.315	63.931
50.325	65.396
50.335	77.603
50.345	73.453
50.355	83.853
50.365	90.299
50.375	90.885
50.385	78.287
50.395	90.201
50.405	82.242
50.415	73.209
50.425	74.332
50.435	49.967
50.445	55.533
50.455	69.205
50.465	69.693
50.475	73.355
50.485	77.701
50.495	74.918
50.505	80.631
50.515	84.732
50.525	93.033
50.535	97.135
50.545	96.402
50.555	94.205
50.565	87.857
50.575	85.025
50.585	74.869
50.595	67.545
50.605	65.2255
50.615	62.906
50.625	60.5865
50.635	58.267
50.645	69.205
50.655	65.2985
50.665	61.392
50.675	58.853
50.685	66.519
50.695	72.428
50.705	66.715
50.715	66.373
50.725	70.279
50.735	75.455
50.745	71.06
50.755	73.99
50.765	70.377
50.775	23.014
50.785	59.195
50.795	53.58
50.805	62.369
50.815	68.277
50.825	66.471
50.835	72.721
50.845	73.99
50.855	81.607
50.865	80.631
50.875	72.721
50.885	73.209
50.895	67.935
50.905	61.099
50.915	71.646
50.925	67.642
50.935	78.873
50.945	74.088
50.955	74.1234
50.965	74.1587
50.975	74.1941
50.9835	74.2295
51.005	74.2649
51.015	74.3003
51.025	74.3356
51.035	74.371
51.045	77.887
51.055	72.174
51.065	65.192
51.075	63.385
51.085	63.922
51.095	65.045
51.105	56.158
51.115	63.727
51.125	64.215
51.135	63.775
51.145	59.039
51.155	63.727
51.165	56.891
51.175	60.211
51.185	56.793
51.195	44.098
51.205	50.934
51.215	53.961
51.225	51.422
51.235	56.647
51.245	60.797
51.255	62.945
51.265	63.629
51.275	63.043
51.285	65.387
51.295	67.633
51.305	47.027
51.315	63.336
51.325	70.465
51.335	62.506
51.345	68.317
51.355	68.902
51.365	73.492
51.375	70.758
51.385	66.168
51.395	67.731
51.405	66.412
51.415	60.211
51.425	54.938
51.435	58.6485
51.445	62.359
51.455	73.736
51.465	67.731
51.475	70.5303
51.485	73.3297
51.495	76.129
51.505	88.971
51.515	85.992
51.525	83.063
51.535	81.3052
51.545	79.5474
51.555	77.7896
51.565	76.0318
51.575	74.274
51.585	72.418
51.595	70.367
51.605	73.102
51.615	63.678
51.625	70.563
51.635	66.559
51.645	69.195
51.655	67.145
51.665	68.121
51.675	70.074
51.685	73.297
51.695	68.707
51.705	62.945
51.715	50.983
51.725	61.676
51.735	62.359
51.745	65.533
51.755	66.949
51.765	64.899
51.775	62.555
51.785	63.043
51.795	60.992
51.805	60.846
51.815	61.383
51.825	54.156
51.835	58.063
51.845	60.895
51.855	60.26
51.865	60.699
51.875	59.918
51.885	59.918
51.895	55.621
51.905	57.281
51.915	57.477
51.925	56.695
51.935	60.113
51.945	65.192
51.955	63.531
51.965	66.038
51.975	68.545
51.985	71.052
51.9915	73.559
52.005	76.066
52.015	78.573
52.025	81.08
52.035	83.587
52.045	78.753
52.055	86.028
52.065	80.559
52.075	82.415
52.085	85.051
52.095	87.883
52.105	87.883
52.115	86.028
52.125	95.012
52.135	90.325
52.145	91.497
52.155	84.758
52.165	82.708
52.175	80.608
52.185	92.571
52.195	94.036
52.205	96.575
52.215	86.077
52.225	78.313
52.235	83.098
52.245	82.024
52.255	82.805
52.265	82.903
52.275	88.274
52.285	88.469
52.295	88.079
52.305	88.03
52.315	87.591
52.325	85.491
52.335	84.466
52.345	87.688
52.355	88.128
52.365	91.692
52.375	98.674
52.385	97.161
52.395	102.532
52.405	101.311
52.415	99.309
52.425	98.479
52.435	93.255
52.445	92.376
52.455	91.057
52.465	93.743
52.475	97.063
52.485	95.989
52.495	97.844
52.505	100.042
52.515	94.524
52.525	90.569
52.535	86.614
52.545	82.659
52.555	78.704
52.565	80.95
52.575	71.428
52.585	55.95
52.595	69.524
52.605	70.012
52.615	66.301
52.625	67.473
52.635	71.233
52.645	65.911
52.655	70.452
52.665	69.915
52.675	70.891
52.685	71.135
52.695	72.942
52.705	68.255
52.715	66.35
52.725	72.649
52.735	80.169
52.745	87.737
52.755	90.325
52.765	74.7
52.775	66.057
52.785	58.098
52.795	62.591
52.805	59.954
52.815	58.977
52.825	51.604
52.835	58.684
