iceDepth	density	weDepth	d18O
154.19	888.888888888915	118.74	-32.9
154.37	888.888888888836	118.9	-33.7
154.55	888.888888888977	119.06	-35
154.73	888.888888888836	119.22	-36.7
154.91	888.888888888915	119.38	-36
155.09	944.444444444339	119.54	-36
155.27	888.888888889056	119.71	-35.7
155.45	888.888888888836	119.87	-34.3
155.63	888.888888888836	120.03	-34.6
155.81	888.888888888836	120.19	-34.9
155.99	888.888888889056	120.35	-34.4
156.17	944.444444444418	120.51	-34.3
156.35	888.888888888836	120.68	-36.3
156.53	888.888888888836	120.84	-35.4
156.71	888.888888888977	121	-34.7
156.89	888.888888888836	121.16	-36.9
157.07	888.888888888915	121.32	-35.8
157.25	888.888888888836	121.48	-34.9
157.43	944.444444444418	121.64	-35.5
157.61	888.888888888977	121.81	-38.1
157.79	888.888888888836	121.97	-36.4
157.97	888.888888888915	122.13	-35.7
158.15	888.888888888836	122.29	-36.2
158.33	888.888888888977	122.45	-36.6
158.51	888.888888888836	122.61	-36.6
158.69	944.444444444418	122.77	-35.8
158.87	888.888888888836	122.94	-35.9
159.05	888.888888889056	123.1	-35.5
159.23	888.888888888836	123.26	-35.5
159.41	888.888888888836	123.42	-35.5
159.59	888.888888888836	123.58	-34.1
159.77	888.888888889056	123.74	-34.1
159.95	999.999999999833	123.9	-35.9
160.12	888.888888888915	124.07	-35.3
160.3	888.888888888977	124.23	-33.9
160.48	888.888888888836	124.39	-34.1
160.66	888.888888888836	124.55	-35.3
160.84	888.888888888915	124.71	-36.2

