iceDepth	density	weDepth	d18O
55.71	800.000000000038	33.9	-35.5
55.86	799.99999999999	34.02	-35.8
56.01	866.666666666692	34.14	-38.7
56.16	749.999999999967	34.27	-37.7
56.32	799.99999999999	34.39	-35.9
56.47	800.000000000038	34.51	-35.7
56.62	799.999999999953	34.63	-36.5
56.77	799.99999999999	34.75	-36.5
56.92	750.000000000044	34.87	-36.9
57.08	799.99999999999	34.99	-38.3
57.23	799.999999999953	35.11	-37.9
57.38	866.666666666692	35.23	-36.9
57.53	799.99999999999	35.36	-34.7
57.68	800.000000000038	35.48	-34.3
57.83	799.99999999999	35.6	-36.4
57.98	800	35.72	-36.1
58.13	750	35.84	-34.7
58.29	799.99999999999	35.96	-34.7
58.44	800	36.08	-35.1
58.59	799.99999999999	36.2	-35.8
58.74	799.99999999999	36.32	-37.1
58.89	866.666666666692	36.44	-37.4
59.04	799.99999999999	36.57	-37.3
59.19	800	36.69	-37.7
59.34	799.99999999999	36.81	-38.2
59.49	799.99999999999	36.93	-38.3
59.64	800.000000000038	37.05	-38.4
59.79	799.99999999999	37.17	-37.3
59.94	799.999999999953	37.29	-35.5
60.09	800.000000000038	37.41	-36.2
60.24	866.666666666645	37.53	-37
60.39	800.000000000038	37.66	-36.2
60.54	799.99999999999	37.78	-34.8
60.69	800	37.9	-36.2
60.84	799.99999999999	38.02	-37.7
60.99	799.99999999999	38.14	-36.2
61.14	800.000000000038	38.26	-35
61.29	799.99999999999	38.38	-36.3
61.44	799.999999999953	38.5	-37.1
61.59	800.000000000038	38.62	-35.8
61.74	866.666666666645	38.74	-35.6
61.89	800.000000000038	38.87	-36.5
62.04	857.142857142835	38.99	-38
62.18	799.99999999999	39.11	-37.6
62.33	800.000000000038	39.23	-37.5
62.48	799.999999999953	39.35	-37.2
62.63	800.000000000038	39.47	-36.2
62.78	799.99999999999	39.59	-35.3
62.93	857.142857142835	39.71	-36.2
63.07	866.666666666692	39.83	-37.2
63.22	799.99999999999	39.96	-36
63.37	800	40.08	-34.5
63.52	799.99999999999	40.2	-35.3
63.67	799.99999999999	40.32	-36.8
63.82	857.142857142886	40.44	-36.4
63.96	799.99999999999	40.56	-35.1
64.11	799.999999999953	40.68	-34.4
64.26	800.000000000076	40.8	-36
64.41	857.142857142835	40.92	-36.9
64.55	866.666666666651	41.04	-36.4
64.7	800.000000000028	41.17	-34.5
64.85	799.999999999953	41.29	-34.1
65	857.142857142886	41.41	-34.9
65.14	799.999999999953	41.53	-36
65.29	800.000000000076	41.65	-37.1
65.44	799.999999999953	41.77	-37.3
65.59	857.142857142835	41.89	-36.6
65.73	800.000000000076	42.01	-36.2
65.88	866.666666666604	42.13	-35.9
66.03	857.142857142886	42.26	-35.9
66.17	800.000000000028	42.38	-35.8
66.32	799.999999999953	42.5	-34.8
66.47	857.142857142886	42.62	-33.8
66.61	799.999999999953	42.74	-34.3
66.76	800.000000000028	42.86	-33
66.91	800	42.98	-34
67.06	857.142857142835	43.1	-35.3
67.2	800.000000000076	43.22	-35.7
67.35	928.571428571392	43.34	-36.8
67.49	800	43.47	-37.3
67.64	799.999999999953	43.59	-37.2
67.79	857.142857142835	43.71	-36.2
67.93	800.000000000076	43.83	-36
68.08	799.999999999953	43.95	-36.2
68.23	857.142857142835	44.07	-36.4
68.37	800.000000000076	44.19	-36.5
68.52	857.142857142835	44.31	-35.7
68.66	866.666666666651	44.43	-35.6
68.81	800.000000000028	44.56	-36.4
68.96	857.142857142835	44.68	-37
69.1	800	44.8	-36.6
69.25	857.142857142835	44.92	-35.8
69.39	799.999999999953	45.04	-35.9
69.54	857.142857142886	45.16	-35.8
69.68	800.000000000028	45.28	-35.2
69.83	857.142857142886	45.4	-35
69.97	799.999999999953	45.52	-37
70.12	866.666666666733	45.64	-37.3
70.27	857.142857142835	45.77	-36.4
70.41	799.999999999953	45.89	-37.1
70.56	857.142857142886	46.01	-36.7
70.7	800.000000000028	46.13	-35.9
70.85	857.142857142835	46.25	-35.9
70.99	800	46.37	-36.4
71.14	857.142857142835	46.49	-36
71.28	799.999999999953	46.61	-34.8
71.43	928.571428571537	46.73	-33.9
71.57	799.999999999953	46.86	-33.7
71.72	857.142857142886	46.98	-34
71.86	857.142857142835	47.1	-35.6
72	800	47.22	-37.2
72.15	857.142857142835	47.34	-37.6
72.29	800.000000000028	47.46	-37.6
72.44	857.142857142886	47.58	-37.1
72.58	799.999999999953	47.7	-35.7
72.73	857.142857142835	47.82	-33.8
72.87	800.000000000076	47.94	-33.3
73.02	857.142857142835	48.06	-34.4
73.16	857.142857142835	48.18	-35.8
73.3	857.142857142886	48.3	-36.8
73.44	799.999999999953	48.42	-36.8
73.59	857.142857142835	48.54	-35.7
73.73	857.142857142886	48.66	-36
73.87	800.000000000028	48.78	-37.4
74.02	857.142857142886	48.9	-37.3
74.16	857.142857142835	49.02	-36.9
74.3	857.142857142835	49.14	-37.5
74.44	800	49.26	-35.1
74.59	857.142857142835	49.38	-34.1
74.73	857.142857142835	49.5	-35.1
74.87	857.142857142886	49.62	-35.3
75.01	800.000000000028	49.74	-35.8
75.16	857.142857142835	49.86	-36.5
75.3	857.142857142886	49.98	-35.9
75.44	857.142857142835	50.1	-35.4
75.58	800	50.22	-35.9
75.73	857.142857142835	50.34	-37
75.87	857.142857142835	50.46	-36.8
76.01	857.142857142886	50.58	-36.1
76.15	857.142857142835	50.7	-35.3
76.29	800.000000000028	50.82	-34.8
76.44	857.142857142886	50.94	-35.9
76.58	857.142857142835	51.06	-37.4
76.72	857.142857142835	51.18	-37.3
76.86	857.142857142886	51.3	-36.8
77	799.999999999953	51.42	-35.7
77.15	857.142857142835	51.54	-35.8
77.29	857.142857142886	51.66	-36.7
77.43	857.142857142922	51.78	-35.2
77.57	857.142857142886	51.9	-33.6
77.71	857.142857142835	52.02	-34.9
77.85	799.999999999953	52.14	-35.8
78	857.142857142886	52.26	-36.6
78.14	857.142857142835	52.38	-36.2
78.28	857.142857142835	52.5	-36
78.42	857.142857142886	52.62	-34.9
78.56	857.142857142835	52.74	-34.4
78.7	857.142857142835	52.86	-35.9
78.84	800.000000000076	52.98	-35.8
78.99	857.142857142835	53.1	-34.9
79.13	857.142857142886	53.22	-35.4
79.27	857.142857142835	53.34	-36.4
79.41	857.142857142835	53.46	-36
79.55	857.142857142886	53.58	-35.4
79.69	857.142857142835	53.7	-36.1
79.83	799.999999999953	53.82	-35.5
79.98	857.142857142886	53.94	-35.1
80.12	857.142857142835	54.06	-35.1
80.26	857.142857142835	54.18	-36.5
80.4	857.142857142886	54.3	-37.3
80.54	857.142857142835	54.42	-36.6
80.68	857.142857142922	54.54	-35.8
80.82	857.142857142886	54.66	-35.9
80.96	857.142857142835	54.78	-35.9
81.1	857.142857142886	54.9	-35.5
81.24	857.142857142835	55.02	-36
81.38	857.142857142835	55.14	-36.7
81.52	800	55.26	-36.9
81.67	857.142857142835	55.38	-36.3
81.81	857.142857142835	55.5	-35.1
81.95	857.142857142886	55.62	-34.2
82.09	857.142857142835	55.74	-34.9
82.23	857.142857142835	55.86	-34.8
82.37	857.142857142886	55.98	-34.4
82.51	857.142857142835	56.1	-34.9
82.65	857.142857142886	56.22	-36.3
82.79	857.142857142835	56.34	-37.5
82.93	857.142857142922	56.46	-36.9
83.07	857.142857142886	56.58	-36.3
83.21	857.142857142835	56.7	-36.9
83.35	857.142857142835	56.82	-36.4
83.49	857.142857142886	56.94	-36
83.63	857.142857142835	57.06	-37.8
83.77	857.142857142835	57.18	-38.7
83.91	857.142857142886	57.3	-37.1
84.05	857.142857142835	57.42	-35.7
84.19	857.142857142835	57.54	-35.7
84.33	857.142857142886	57.66	-36.7
84.47	857.142857142835	57.78	-36.8
84.61	857.142857142886	57.9	-37
84.75	857.142857142835	58.02	-35.7
84.89	857.142857142835	58.14	-35
85.03	857.142857142886	58.26	-35.6
85.17	857.142857142835	58.38	-37.1
85.31	857.142857142835	58.5	-37.8
85.45	857.142857142886	58.62	-37.2
85.59	857.142857142835	58.74	-37
85.73	857.142857142835	58.86	-36.8
85.87	857.142857142886	58.98	-36.3
86.01	857.142857142835	59.1	-34.4
86.15	857.142857142886	59.22	-34.3
86.29	857.142857142835	59.34	-35.4
86.43	857.142857142922	59.46	-35.8
86.57	857.142857142886	59.58	-34.7
86.71	857.142857142835	59.7	-33.8
86.85	857.142857142835	59.82	-35
86.99	857.142857142886	59.94	-35.9
87.13	857.142857142835	60.06	-35.4
87.27	923.076923076835	60.18	-35.8
87.4	857.142857142886	60.3	-36.5
87.54	857.142857142835	60.42	-36.7
87.68	857.142857142922	60.54	-36.1
87.82	857.142857142886	60.66	-37.6
87.96	857.142857142835	60.78	-36.8
88.1	857.142857142886	60.9	-34.8
88.24	857.142857142835	61.02	-34.8
88.38	857.142857142835	61.14	-34.4
88.52	857.142857142886	61.26	-33.2
88.66	857.142857142835	61.38	-34.4
88.8	857.142857142835	61.5	-36.7
88.94	857.142857142886	61.62	-36.4
89.08	923.076923076936	61.74	-35.2
89.21	857.142857142835	61.86	-34.6
89.35	857.142857142886	61.98	-34.5
89.49	857.142857142835	62.1	-35.2
89.63	857.142857142886	62.22	-36.3
89.77	857.142857142835	62.34	-36.3
89.91	857.142857142835	62.46	-35.9
90.05	857.142857142886	62.58	-35.2
90.19	857.142857142835	62.7	-35.4
90.33	857.142857142835	62.82	-36.1
90.47	923.07692307699	62.94	-35.8
90.6	857.142857142835	63.06	-36.7
90.74	857.142857142835	63.18	-36.1
90.88	857.142857142886	63.3	-35.9
91.02	857.142857142835	63.42	-36.7
91.16	857.142857142835	63.54	-36.8
91.3	857.142857142886	63.66	-36.8
91.44	923.076923076936	63.78	-36.9
91.57	857.142857142835	63.9	-36.8
91.71	857.142857142886	64.02	-35.9
91.85	857.142857142886	64.14	-35.9
91.99	857.142857142785	64.26	-36.5
92.13	857.142857142886	64.38	-36
92.27	857.142857142886	64.5	-35.7
92.41	923.07692307678	64.62	-35.8
92.54	857.142857142886	64.74	-36.1
92.68	857.142857142973	64.86	-36
92.82	857.142857142785	64.98	-35.7
92.96	857.142857142886	65.1	-35.8
93.1	857.142857142886	65.22	-35.2
93.24	857.142857142785	65.34	-35.7
93.38	923.076923076889	65.46	-36.2
93.51	857.142857142886	65.58	-35.6
93.65	857.142857142785	65.7	-35.3
93.79	857.142857142886	65.82	-35
93.93	857.142857142973	65.94	-34.4
94.07	923.076923076889	66.06	-33.2
94.2	857.142857142785	66.18	-33.3
94.34	857.142857142886	66.3	-34.6
94.48	857.142857142886	66.42	-34.8
94.62	857.142857142785	66.54	-34.5
94.76	857.142857142886	66.66	-36.2
94.9	923.07692307699	66.78	-37.5
95.03	857.142857142785	66.9	-35.6
95.17	857.142857142886	67.02	-35.9
95.31	857.142857142886	67.14	-36.6
95.45	857.142857142785	67.26	-36.7
95.59	923.07692307699	67.38	-36.6
95.72	857.142857142886	67.5	-37.1
95.86	857.142857142785	67.62	-36.7
96	857.142857142886	67.74	-35.7
96.14	857.142857142886	67.86	-34.6
96.28	923.076923076881	67.98	-34.4
96.41	857.142857142886	68.1	-35.3
96.55	857.142857142886	68.22	-34.5
96.69	857.142857142785	68.34	-34.7
96.83	923.07692307699	68.46	-35.6
96.96	857.142857142886	68.58	-34.9
97.1	857.142857142785	68.7	-34.1
97.24	857.142857142886	68.82	-35.1
97.38	857.142857142886	68.94	-35.7
97.52	923.076923076889	69.06	-34.9
97.65	857.142857142785	69.18	-35
97.79	857.142857142886	69.3	-35.9
97.93	857.142857142973	69.42	-34.8
98.07	923.07692307678	69.54	-33.4
98.2	857.142857142886	69.66	-34
98.34	857.142857142886	69.78	-35.1
98.48	857.142857142785	69.9	-35.1
98.62	857.142857142886	70.02	-34.9
98.76	923.07692307699	70.14	-35.2
98.89	857.142857142785	70.26	-34.4
99.03	857.142857142886	70.38	-33.9
99.17	857.142857142886	70.5	-33.9
99.31	923.076923076881	70.62	-33.4
99.44	857.142857142886	70.74	-33.4
99.58	857.142857142886	70.86	-34.5
99.72	857.142857142785	70.98	-35.3
99.86	923.07692307699	71.1	-34.6
99.99	857.142857142886	71.22	-34.9
100.13	857.142857142785	71.34	-37
100.27	857.142857142886	71.46	-37.6
100.41	857.142857142886	71.58	-35.6
100.55	923.07692307678	71.7	-34.9
100.68	857.142857142973	71.82	-36.5
100.82	857.142857142886	71.94	-36.6
100.96	923.076923076889	72.06	-35.7
101.09	857.142857142785	72.18	-35.9
101.23	857.142857142886	72.3	-37.1
101.37	857.142857142886	72.42	-38.1
101.51	923.076923076881	72.54	-38.2
101.64	857.142857142886	72.66	-38
101.78	857.142857142886	72.78	-36.3
101.92	923.076923076881	72.9	-34.4
102.05	857.142857142886	73.02	-34.5
102.19	857.142857142886	73.14	-34.9
102.33	857.142857142785	73.26	-36
102.47	923.07692307699	73.38	-35.7
102.6	857.142857142886	73.5	-36
102.74	857.142857142785	73.62	-37
102.88	923.076923076889	73.74	-36.7
103.01	857.142857142886	73.86	-36.9
103.15	857.142857142785	73.98	-38.1
103.29	923.07692307699	74.1	-37.3
103.42	857.142857142886	74.22	-37.4
103.56	857.142857142785	74.34	-37.3
103.7	857.142857142886	74.46	-36.2
103.84	923.07692307699	74.58	-36
103.97	857.142857142785	74.7	-36
104.11	857.142857142886	74.82	-37.2
104.25	923.07692307699	74.94	-37.4
104.38	857.142857142886	75.06	-37
104.52	857.142857142785	75.18	-35.7
104.66	923.076923076889	75.3	-36.2
104.79	857.142857142886	75.42	-36.4
104.93	857.142857142872	75.54	-35.8
105.07	923.076923076889	75.66	-36.8
105.2	857.142857142886	75.78	-38.5
105.34	857.142857142785	75.9	-37.6
105.48	857.142857142886	76.02	-35.8
105.62	923.07692307699	76.14	-34.4
105.75	857.142857142785	76.26	-32.7
105.89	923.07692307699	76.38	-33.4
106.02	857.142857142886	76.5	-35.1
106.16	857.142857142785	76.62	-35.6
106.3	857.142857142886	76.74	-35.2
106.44	923.07692307699	76.86	-35.3
106.57	857.142857142785	76.98	-36.5
106.71	857.142857142886	77.1	-37.1
106.85	923.076923076889	77.22	-37.1
106.98	857.142857142785	77.34	-36.7
107.12	923.07692307699	77.46	-35.9
107.25	857.142857142886	77.58	-36
107.39	857.142857142785	77.7	-37
107.53	923.07692307699	77.82	-36.1
107.66	857.142857142886	77.94	-34.4
107.8	857.142857142886	78.06	-34.6
107.94	923.076923076881	78.18	-35.6
108.07	857.142857142886	78.3	-37.3
108.21	857.142857142886	78.42	-36.8
108.35	923.07692307678	78.54	-34.3
108.48	857.142857142886	78.66	-34
108.62	857.142857142886	78.78	-35.1
108.76	923.076923076881	78.9	-35.2
108.89	857.142857142886	79.02	-35.2
109.03	857.142857142886	79.14	-36.7
109.17	923.076923076881	79.26	-37.6
109.3	857.142857142886	79.38	-37.1
109.44	923.07692307699	79.5	-36.8
109.57	857.142857142785	79.62	-37.6
109.71	857.142857142886	79.74	-37.4
109.85	923.076923076889	79.86	-37.5
109.98	857.142857142785	79.98	-37.5
110.12	857.142857142886	80.1	-36.5
110.26	923.07692307699	80.22	-35.2
110.39	857.142857142785	80.34	-35.3
110.53	857.142857142886	80.46	-36.4
110.67	923.07692307699	80.58	-36.8
110.8	857.142857142785	80.7	-36.3
110.94	923.07692307699	80.82	-35.6
111.07	857.142857142886	80.94	-35.3
111.21	857.142857142886	81.06	-35.6
111.35	923.07692307678	81.18	-36.8
111.48	857.142857142886	81.3	-37.3
111.62	857.142857142886	81.42	-36.3
111.76	923.076923076881	81.54	-35.7
111.89	857.142857142886	81.66	-36.8
112.03	923.07692307699	81.78	-36.6
112.16	857.142857142785	81.9	-34.7
112.3	857.142857142886	82.02	-34.9
112.44	923.07692307699	82.14	-34.7
112.57	857.142857142785	82.26	-35.2
112.71	923.076923076889	82.38	-35.8
112.84	857.142857142886	82.5	-35.7
112.98	857.142857142785	82.62	-35.9
113.12	923.07692307699	82.74	-36
113.25	857.142857142886	82.86	-36
113.39	923.076923076881	82.98	-36.5
113.52	857.142857142886	83.1	-37.9
113.66	857.142857142886	83.22	-37.4
113.8	923.07692307678	83.34	-36.6
113.93	857.142857142973	83.46	-35.7
114.07	923.076923076889	83.58	-34.3
114.2	857.142857142785	83.7	-34.9
114.34	857.142857142886	83.82	-36.3
114.48	923.07692307699	83.94	-35.8
114.61	857.142857142886	84.06	-33.5
114.75	923.076923076881	84.18	-33.6
114.88	857.142857142886	84.3	-34.8
115.02	857.142857142886	84.42	-34.7
115.16	923.07692307678	84.54	-35
115.29	857.142857142886	84.66	-35.9
115.43	923.07692307699	84.78	-35.9
115.56	857.142857142785	84.9	-35.6
115.7	857.142857142886	85.02	-36.3
115.84	923.07692307699	85.14	-36.7
115.97	857.142857142785	85.26	-35
116.11	923.07692307699	85.38	-34.8
116.24	857.142857142886	85.5	-36
116.38	923.07692307678	85.62	-36
116.51	857.142857142886	85.74	-35.2
116.65	857.142857142886	85.86	-34.8
116.79	923.076923076881	85.98	-34.7
116.92	857.142857142886	86.1	-35.1
117.06	923.07692307699	86.22	-35.3
117.19	857.142857142785	86.34	-35.5
117.33	857.142857142886	86.46	-34.8
