depth	cond
27.917	224.23
27.92	219.735
27.923	215.996
27.927	211.798
27.93	208.333
27.933	205.762
27.937	205.652
27.94	205.023
27.943	206.434
27.947	209.471
27.95	210.89
27.953	211.38
27.957	210.364
27.96	210.204
27.963	208.966
27.967	209.243
27.97	209.111
27.973	208.892
27.977	208.426
27.98	208.814
27.983	208.375
27.987	208.121
27.99	208.766
27.993	209.515
27.997	209.802
28	210.765
28.003	220.33
28.007	220.744
28.01	223.745
28.013	224.425
28.017	227.157
28.02	227.39
28.023	228.813
28.027	230.066
28.03	233.779
28.033	236.897
28.037	240.38
28.04	242.373
28.043	243.274
28.047	244.804
28.05	247.737
28.053	252.184
28.057	257.639
28.06	262.78
28.063	264.118
28.067	264.708
28.07	275.559
28.073	280.684
28.077	286.504
28.08	288.845
28.083	290.144
28.087	295.711
28.09	296.511
28.093	293.152
28.097	287.378
28.1	285.95
28.103	290.086
28.107	297.508
28.11	305.245
28.113	309.867
28.117	310.557
28.12	310.529
28.123	318.009
28.127	322.886
28.13	331.585
28.133	339.16
28.137	339.325
28.14	338.31
28.143	340.342
28.147	345.081
28.15	355.695
28.153	368.961
28.157	385.475
28.16	397.343
28.163	401.935
28.167	408.392
28.17	408.912
28.173	407.172
28.177	402.774
28.18	405.412
28.183	408.198
28.187	418.388
28.19	431.179
28.193	452.228
28.197	465.048
28.2	465.156
28.203	468.495
28.207	496.322
28.21	508.536
28.213	521.319
28.217	532.929
28.22	540.66
28.223	544.779
28.227	545.077
28.23	548.937
28.233	544.086
28.237	536.697
28.24	526.262
28.243	514.638
28.247	496.081
28.25	485.746
28.253	469.87
28.257	452.698
28.26	442.406
28.263	428.801
28.267	423.935
28.27	419.265
28.273	404.051
28.277	389.586
28.28	388.631
28.283	380.515
28.287	369.694
28.29	363.757
28.293	356.852
28.297	351.2
28.3	351.387
28.303	349.884
28.307	349.178
28.31	346.199
28.313	343.356
28.317	339.998
28.32	336.597
28.323	333.212
28.327	330.672
28.33	329.965
28.333	329.281
28.337	327.984
28.34	327.312
28.343	327.845
28.347	328.882
28.35	327.624
28.353	323.442
28.357	317.153
28.36	306.858
28.363	299.941
28.367	298.597
28.37	297.278
28.373	300.57
28.377	303.574
28.38	308.06
28.383	312.014
28.387	312.769
28.39	309.877
28.393	304.139
28.397	297.846
28.4	290.49
28.403	282.583
28.407	279.706
28.41	280.389
28.413	284.218
28.417	289.022
28.42	295.924
28.423	301.723
28.427	304.119
28.43	304.36
28.433	301.138
28.437	300.211
28.44	298.294
28.443	296.338
28.447	294.442
28.45	298.243
28.453	308.192
28.457	307.807
28.46	318.513
28.463	324.174
28.467	327.101
28.47	330.344
28.473	331.634
28.477	331.319
28.48	332.316
28.483	334.084
28.487	334.837
28.49	335.547
28.493	333.181
28.497	332.693
28.5	332.526
28.503	314.353
28.507	314.969
28.51	316.543
28.513	317.243
28.517	319.927
28.52	321.431
28.523	324.017
28.527	326.002
28.53	327.228
28.533	325.991
28.537	325.713
28.54	325.682
28.543	324.49
28.547	322.293
28.55	318.635
28.553	316.201
28.557	314.023
28.56	311.182
28.563	310.414
28.567	306.837
28.57	306.824
28.573	307.548
28.577	307.552
28.58	308.273
28.583	308.798
28.587	310.477
28.59	313.477
28.593	313.376
28.597	311.391
28.6	310.703
28.603	308.665
28.607	306.964
28.61	303.445
28.613	300.539
28.617	297.466
28.62	296.26
28.623	295.309
28.627	294.44
28.63	292.986
28.633	290.352
28.637	289.233
28.64	287.423
28.643	287.061
28.647	286.867
28.65	286.265
28.653	285.409
28.657	285.207
28.66	284.65
28.663	285.281
28.667	286.014
28.67	285.583
28.673	286.288
28.677	287.468
28.68	288.713
28.683	290.773
28.687	292.629
28.69	292.704
28.693	294.549
28.697	296.512
28.7	296.458
28.703	297.483
28.707	298.781
28.71	299.327
28.713	299.884
28.717	297.655
28.72	297.056
28.723	293.132
28.727	288.15
28.73	283.203
28.733	276.114
28.737	274.68
28.74	274.479
28.743	265.201
28.747	261.933
28.75	260.533
28.753	263.503
28.757	280.379
28.76	288.124
28.763	294.037
28.767	298.123
28.77	303.344
28.773	312.203
28.777	315.254
28.78	316.26
28.783	319.553
28.787	320.035
28.79	318.643
28.793	320.059
28.797	324.902
28.8	326.293
28.803	328.196
28.807	329.508
28.81	335.577
28.813	338.162
28.817	341.561
28.82	341.172
28.823	340.794
28.827	339.828
28.83	341.007
28.833	342.624
28.837	343.424
28.84	342.866
28.843	340.259
28.847	338.68
28.85	338.449
28.853	336.3
28.857	334.762
28.86	334.25
28.863	334.725
28.867	335.175
28.87	336.689
28.873	338.311
28.877	333.465
28.88	325.722
28.883	315.625
28.887	307.708
28.89	298.365
28.893	296.21
28.897	298.243
28.9	303.963
28.903	315.255
28.907	322.371
28.91	329.672
28.913	334.88
28.917	339.045
28.92	334.542
28.923	327.827
28.927	324.149
28.93	324.653
28.933	328.832
28.937	330.263
28.94	332.566
28.943	339.974
28.947	343.379
28.95	344.583
28.953	342.659
28.957	339.893
28.96	338.362
28.963	335.126
28.967	332.363
28.97	329.413
28.973	328.92
28.977	330.227
28.98	333.725
28.983	334.718
28.987	336.358
28.99	337.263
28.993	338.571
28.997	338.542
29	339.291
29.003	342.692
29.007	342.158
29.01	342.65
29.013	341.627
29.017	341.21
29.02	338.788
29.023	334.633
29.027	328.263
29.03	320.058
29.033	310.536
29.037	305.527
29.04	305.529
29.043	310.503
29.047	317.222
29.05	323.424
29.053	329.836
29.057	332.01
29.06	334.323
29.063	337.411
29.067	339.491
29.07	345.07
29.073	348.626
29.077	350.78
29.08	351.541
29.083	361.066
29.087	364.994
29.09	372.459
29.093	373.755
29.097	374.204
29.1	375.747
29.103	375.242
29.107	375.32
29.11	377.493
29.113	378.028
29.117	379.694
29.12	380.37
29.123	377.475
29.127	372.874
29.13	372.539
29.133	371.46
29.137	365.466
29.14	365.357
29.143	364.059
29.147	365.689
29.15	373.567
29.153	386.58
29.157	393.923
29.16	393.861
29.163	401.984
29.167	412.96
29.17	418.372
29.173	420.299
29.177	422.873
29.18	425.566
29.183	428.795
29.187	433.561
29.19	437.256
29.193	439.763
29.197	440.343
29.2	439.572
29.203	438.994
29.207	430.496
29.21	421.02
29.213	416.264
29.217	411.486
29.22	404.572
29.223	394.857
29.227	390.166
29.23	387.155
29.233	384.213
29.237	383.338
29.24	382.141
29.243	375.689
29.247	361.936
29.25	346.632
29.253	330.569
29.257	322.975
29.26	322.698
29.263	318.875
29.267	318.288
29.27	317.806
29.273	318.497
29.277	336.081
29.28	361.627
29.283	368.618
29.287	383.432
29.29	383.245
29.293	380.417
29.297	373.868
29.3	366.31
29.303	356.363
29.307	344.79
29.31	341.802
29.313	332.266
29.317	315.456
29.32	306.371
29.323	295.296
29.327	288.732
29.33	276.86
29.333	262.583
29.337	249.321
29.34	240.028
29.343	234.179
29.347	237.462
29.35	258.237
29.353	281.67
29.357	297.536
29.36	313.005
29.363	321.781
29.367	358.231
29.37	413.855
29.373	457.98
29.377	490.398
29.38	504.879
29.383	506.644
29.387	490.912
29.39	461.275
29.393	409.097
29.397	357.028
29.4	326.55
29.403	302.759
29.407	289.093
29.41	270.092
29.413	254.26
29.417	256.757
29.42	269.624
29.423	284.865
29.427	302.61
29.43	316.985
29.433	333.631
29.437	344.908
29.44	356.268
29.443	368.451
29.447	378.518
29.45	387.454
29.453	394.941
29.457	400.102
29.46	401.438
29.463	400.435
29.467	400.019
29.47	399.473
29.473	398.363
29.477	401.62
29.48	406.149
29.483	412.75
29.487	421.695
29.49	431.127
29.493	431.506
29.497	434.01
29.5	437.347
29.503	427.004
29.507	422.563
29.51	419.259
29.513	415.745
29.517	417.068
29.52	417.641
29.523	422.744
29.527	424.01
29.53	437.407
29.533	452.448
29.537	463.291
29.54	471.292
29.543	476.165
29.547	476.544
29.55	478.346
29.553	487.231
29.557	491.769
29.56	495.043
29.563	497.573
29.567	499.672
29.57	503.687
29.573	506.935
29.577	513.036
29.58	516.011
29.583	518.334
29.587	527.431
29.59	535.073
29.593	540.921
29.597	544.566
29.6	547.782
29.603	548.367
29.607	546.701
29.61	542.933
29.613	538.166
29.617	531.082
29.62	523.39
29.623	520.389
29.627	515.462
29.63	508.162
29.633	506.505
29.637	504.942
29.64	501.858
29.643	493.72
29.647	490.196
29.65	483.535
29.653	479.277
29.657	476.017
29.66	472.821
29.663	467.554
29.667	462.902
29.67	455.59
29.673	450.019
29.677	442.139
29.68	435.826
29.683	429.199
29.687	422.196
29.69	416.369
29.693	408.547
29.697	401.838
29.7	398.197
29.703	392.643
29.707	387.25
29.71	385.344
29.713	385.1
29.717	385.743
29.72	385.647
29.723	387.7
29.727	388.749
29.73	390.017
29.733	388.779
29.737	386.465
29.74	385.962
29.743	383.186
29.747	373.942
29.75	367.25
29.753	363.456
29.757	363.119
29.76	362.868
29.763	361.01
29.767	360.439
29.77	359.821
29.773	355.865
29.777	353.798
29.78	352.447
29.783	350.879
29.787	349.46
29.79	343.299
29.793	338.051
29.797	336.184
29.8	336.133
29.803	335.221
29.807	333.817
29.81	333.215
29.813	334.411
29.817	336.753
29.82	335.936
29.823	336.23
29.827	336.856
29.83	339.271
29.833	341.078
29.837	343.262
29.84	343.126
29.843	342.045
29.847	342.038
29.85	339.336
29.853	335.818
29.857	334.329
29.86	332.499
29.863	331.975
29.867	331.599
29.87	331.556
29.873	334.131
29.877	337.934
29.88	338.182
29.883	337.82
29.887	337.729
29.89	336.966
29.893	334.692
29.897	331.183
29.9	327.46
29.903	325.096
29.907	319.375
29.91	313.294
29.913	306.512
29.917	305.105
29.92	303.09
29.923	301.978
29.927	301.636
29.93	299.37
29.933	296.77
29.937	294.159
29.94	292.933
29.943	290.787
29.947	290.488
29.95	289.549
29.953	290.657
29.957	290.387
29.96	289.247
29.963	288.747
29.967	288.676
29.97	288.183
29.973	287.835
29.977	288.168
29.98	289.4
29.983	291.94
29.987	294.206
29.99	296.006
29.993	298.613
29.997	302.833
30	304.813
30.003	303.093
30.007	304.585
30.01	306.74
30.013	307.435
30.017	307.914
30.02	308.276
30.023	310.939
30.027	312.732
30.03	312.521
30.033	314.058
30.037	317.432
30.04	320.232
30.043	323.047
30.047	326.296
30.05	328.761
30.053	332.819
30.057	335.965
30.06	337.914
30.063	341.039
30.067	343.106
30.07	345.794
30.073	347.243
30.077	346.942
30.08	348.305
30.083	350.227
30.087	351.08
30.09	350.909
30.093	352.054
30.097	352.431
30.1	352.448
30.103	353.505
30.107	353.367
30.11	352.268
30.113	351.042
30.117	348.068
30.12	345.686
30.123	343.27
30.127	342.943
30.13	344.776
30.133	348.086
30.137	350.128
30.14	354.738
30.143	356.434
30.147	358.976
30.15	360.844
30.153	362.068
30.157	362.499
30.16	363.241
30.163	363.746
30.167	364.869
30.17	367.14
30.173	366.032
30.177	367.416
30.18	366.967
30.183	369.15
30.187	373.654
30.19	378.449
30.193	382.622
30.197	386.217
30.2	391.739
30.203	396.346
30.207	399.301
30.21	402.743
30.213	407.241
30.217	411.413
30.22	421.512
30.223	439.374
30.227	460.756
30.23	480.109
30.233	490.84
30.237	499.306
30.24	502.498
30.243	503.966
30.247	521.125
30.25	528.814
30.253	531.948
30.257	534.059
30.26	534.656
30.263	538.344
30.267	535.948
30.27	532.227
30.273	537.183
30.277	538.682
30.28	543.813
30.283	548.666
30.287	554.48
30.29	564.087
30.293	572.681
30.297	576.637
30.3	578.692
30.303	579.817
30.307	575.785
30.31	569.827
30.313	564.656
30.317	560.129
30.32	554.522
30.323	546.597
30.327	539.418
30.33	530.621
30.333	520.477
30.337	517.773
30.34	509.685
30.343	511.042
30.347	512.928
30.35	516.241
30.353	522.83
30.357	528.03
30.36	532.666
30.363	531.339
30.367	531
30.37	530.194
30.373	530.854
30.377	525.312
30.38	517.671
30.383	512.866
30.387	503.421
30.39	494.21
30.393	490.192
30.397	484.743
30.4	475.819
30.403	466.556
30.407	459.835
30.41	451.252
30.413	426.102
30.417	386.654
30.42	384.268
30.423	384.923
30.427	384.791
30.43	391.188
30.433	402.476
30.437	428.644
30.44	468.588
30.443	472.022
30.447	464.189
30.45	458.604
30.453	453.194
30.457	451.262
30.46	445.492
30.463	437.923
30.467	434.733
30.47	427.734
30.473	425.004
30.477	418.068
30.48	412.574
30.483	408.953
30.487	396.249
30.49	387.812
30.493	378.416
30.497	374.809
30.5	371.429
30.503	362.456
30.507	362.363
30.51	363.063
30.513	361.617
30.517	363.517
30.52	361.4
30.523	362.252
30.527	363.567
30.53	362.303
30.533	362.051
30.537	362.062
30.54	367.122
30.543	368.357
30.547	369.743
30.55	374.713
30.553	378.663
30.557	379.937
30.56	376.642
30.563	375.922
30.567	373.378
30.57	369.579
30.573	367.74
30.577	367.68
30.58	366.965
30.583	366.143
30.587	364.761
30.59	366.913
30.593	368.447
30.597	367.129
30.6	366.677
30.603	366.808
30.607	363.952
30.61	361.481
30.613	357.362
30.617	352.662
30.62	350.027
30.623	346.165
30.627	343.306
30.63	340.921
30.633	340.624
30.637	337.324
30.64	337.237
30.643	336.632
30.647	336.778
30.65	332.804
30.653	331.448
30.657	328.747
30.66	329.101
30.663	329.212
30.667	328.383
30.67	327.853
30.673	328.637
30.677	330.318
30.68	330.419
30.683	330.276
30.687	330.712
30.69	330.479
30.693	330.686
30.697	331.067
30.7	329.976
30.703	329.432
30.707	331.005
30.71	332.349
30.713	333.038
30.717	332.907
30.72	332.505
30.723	331.604
30.727	330.801
30.73	330.161
30.733	329.609
30.737	329.518
30.74	331.762
30.743	334.581
30.747	334.498
30.75	333.738
30.753	331.915
30.757	330.899
30.76	332.307
30.763	332.184
30.767	333.073
30.77	333.988
30.773	335.144
30.777	335.291
30.78	332.353
30.783	331.285
30.787	329.727
30.79	324.997
30.793	320.002
30.797	318.214
30.8	317.986
30.803	323.228
30.807	331.777
30.81	339.095
30.813	346.089
30.817	357.775
30.82	367.735
30.823	379.02
30.827	390.385
30.83	398.933
30.833	416.552
30.837	422.853
30.84	418.628
30.843	410.712
30.847	395.007
30.85	378.385
30.853	368.526
30.857	359.93
30.86	355.026
30.863	355.037
30.867	356.251
30.87	356.563
30.873	355.667
30.877	360.044
30.88	366.5
30.883	371.338
30.887	374.727
30.89	380.987
30.893	391.608
30.897	401.268
30.9	414.041
30.903	425.821
30.907	445.289
30.91	448.244
30.913	448.291
30.917	445.283
30.92	444.858
30.923	438.329
30.927	431.493
30.93	434.755
30.933	433.439
30.937	437.328
30.94	435.849
30.943	437.299
30.947	436.582
30.95	432.51
30.953	421.668
30.957	409.711
30.96	401.965
30.963	400.747
30.967	390.201
30.97	374.167
30.973	362.536
30.977	356.608
30.98	351.551
30.983	349.242
30.987	348.146
30.99	346.046
30.993	340.723
30.997	336.736
31	336.218
31.003	322.09
31.007	318.384
31.01	311.656
31.013	309.75
31.017	305.884
31.02	301.982
31.023	299.224
31.027	294.763
31.03	293.345
31.033	292.087
31.037	288.582
31.04	284.991
31.043	283.536
31.047	283.189
31.05	281.354
31.053	278.995
31.057	278.766
31.06	278.864
31.063	278.686
31.067	279.194
31.07	280.307
31.073	281.342
31.077	284.61
31.08	288.163
31.083	290.769
31.087	294.455
31.09	298.419
31.093	302.465
31.097	305.086
31.1	310.444
31.103	312.621
31.107	317.896
31.11	324.541
31.113	330.017
31.117	334.933
31.12	337.097
31.123	340.879
31.127	346.158
31.13	349.171
31.133	350.271
31.137	352.818
31.14	354.764
31.143	355.089
31.147	354.506
31.15	356.309
31.153	355.628
31.157	355.316
31.16	356.274
31.163	356.144
31.167	356.164
31.17	355.853
31.173	356.908
31.177	358.036
31.18	360.218
31.183	362.539
31.187	365.928
31.19	366.865
31.193	369.57
31.197	372.897
31.2	374.014
31.203	373.587
31.207	373.615
31.21	373.4
31.213	372.034
31.217	371.478
31.22	369.471
31.223	369.361
31.227	369.197
31.23	368.339
31.233	367.517
31.237	367.371
31.24	366.764
31.243	366.269
31.247	365.158
31.25	365.532
31.253	365.86
31.257	367.005
31.26	366.994
31.263	366.771
31.267	366.493
31.27	367.084
31.273	366.041
31.277	367.627
31.28	363.473
31.283	356.002
31.287	346.748
31.29	336.521
31.293	334.532
31.297	334.587
31.3	341.307
31.303	345.778
31.307	352.208
31.31	363.3
31.313	366.62
31.317	368.874
31.32	368.374
31.323	368.274
31.327	367.986
31.33	339.718
31.333	353.234
31.337	350.204
31.34	341.183
31.343	334.671
31.347	327.449
31.35	322.357
31.353	318.037
31.357	317.735
31.36	317.519
31.363	317.853
31.367	323.671
31.37	329.039
31.373	336.942
31.377	343.086
31.38	349.435
31.383	359.687
31.387	362.516
31.39	365.789
31.393	366.441
31.397	365.47
31.4	365.818
31.403	366.773
31.407	366.454
31.41	365.468
31.413	365.739
31.417	365.54
31.42	364.954
31.423	364.823
31.427	364.517
31.43	364.218
31.433	364.505
31.437	366.091
31.44	370.555
31.443	374.445
31.447	377.881
31.45	382.504
31.453	385.334
31.457	385.925
31.46	377.668
31.463	367.372
31.467	355.971
31.47	335.728
31.473	309.134
31.477	271.806
31.48	249.67
31.483	261.514
31.487	264.083
31.49	264.951
31.493	265.535
31.497	340.535
31.5	406.271
31.503	373.638
31.507	369.988
31.51	368.648
31.513	366.942
31.517	366.108
31.52	365.346
31.523	359.937
31.527	352.244
31.53	341.127
31.533	328.612
31.537	320.355
31.54	319.715
31.543	322.689
31.547	327.713
31.55	334.787
31.553	336.08
31.557	336.42
31.56	334.094
31.563	332.408
31.567	333.736
31.57	341.851
31.573	357.551
31.577	372.644
31.58	383.162
31.583	392.821
31.587	407.034
31.59	418.269
31.593	426.824
31.597	437.572
31.6	442.887
31.603	445.415
31.607	447.326
31.61	447.961
31.613	448.732
31.617	451.962
31.62	454.346
31.623	459.023
31.627	464.488
31.63	472.124
31.633	473.807
31.637	471.924
31.64	470.551
31.643	466.04
31.647	462.524
31.65	451.417
31.653	443.151
31.657	438.262
31.66	433.452
31.663	427.942
31.667	422.808
31.67	421.698
31.673	419.02
31.677	418.761
31.68	419.502
31.683	420.139
31.687	418.968
31.69	416.725
31.693	415.606
31.697	414.621
31.7	413.803
31.703	413.817
31.707	413.666
31.71	413.337
31.713	413.34
31.717	411.968
31.72	412.809
31.723	412.377
31.727	414.272
31.73	415.666
31.733	418.068
31.737	420.108
31.74	421.715
31.743	422.496
31.747	425.116
31.75	429.097
31.753	434.336
31.757	438.589
31.76	442.897
31.763	450.056
31.767	458.823
31.77	463.822
31.773	472.259
31.777	483.465
31.78	485.983
31.783	487.73
31.787	491.061
31.79	500.682
31.793	512.605
31.797	512.543
31.8	507.886
31.803	497.467
31.807	492.211
31.81	469.887
31.813	447.389
31.817	424.12
31.82	412.433
31.823	406.611
31.827	395.409
31.83	391.652
31.833	390.087
31.837	388.486
31.84	383.713
31.843	379.059
31.847	373.206
31.85	369.166
31.853	363.243
31.857	361.25
31.86	362.034
31.863	364.108
31.867	365.258
31.87	367.834
31.873	372.914
31.877	377.37
31.88	377.76
31.883	379.929
31.887	383.26
31.89	388.451
31.893	391.831
31.897	395.508
31.9	397.894
31.903	398.087
31.907	396.233
31.91	397.686
31.913	405.619
31.917	408.463
31.92	414.147
31.923	424.175
31.927	428.915
31.93	431.89
31.933	429.896
31.937	429.304
31.94	437.577
31.943	440.926
31.947	441.716
31.95	443.03
31.953	442.055
31.957	440.248
31.96	439.194
31.963	436.113
31.967	434.656
31.97	434.994
31.973	435.356
31.977	439.033
31.98	446.553
31.983	448.907
31.987	451.01
31.99	451.285
31.993	451.673
31.997	445.822
32	438.185
32.003	432.016
32.007	431.506
32.01	430.044
32.013	416.912
32.017	409.831
32.02	397.887
32.023	383.418
32.027	375.639
32.03	370.844
32.033	375.387
32.037	384.551
32.04	394.577
32.043	406.465
32.047	416.407
32.05	426.161
32.053	436.208
32.057	432.956
32.06	428.332
32.063	425.978
32.067	423.501
32.07	419.235
32.073	419.244
32.077	416.98
32.08	417.311
32.083	416.051
32.087	415.427
32.09	412.978
32.093	406.549
32.097	398.591
32.1	393.522
32.103	390.315
32.107	389.87
32.11	390.249
32.113	392.363
32.117	393.99
32.12	396.246
32.123	396.917
32.127	394.692
32.13	394.635
32.133	391.067
32.137	388.447
32.14	388.033
32.143	388.524
32.147	389.032
32.15	392.748
32.153	395.475
32.157	399.61
32.16	403.303
32.163	403.492
32.167	403.285
32.17	402.893
32.173	402.545
32.177	397.968
32.18	395.332
32.183	394.667
32.187	394.346
32.19	392.39
32.193	390.311
32.197	390.075
32.2	388.439
32.203	386.841
32.207	387.235
32.21	387.717
32.213	387.646
32.217	387.813
32.22	387.395
32.223	387.922
32.227	386.434
32.23	385.839
32.233	386.209
32.237	384.234
32.24	378.906
32.243	369.605
32.247	358.778
32.25	348.655
32.253	341.148
32.257	340.054
32.26	344.355
32.263	345.852
32.267	355.415
32.27	367.455
32.273	381.315
32.277	393.694
32.28	401.965
32.283	404.777
32.287	406.872
32.29	407.662
32.293	410.166
32.297	411.579
32.3	412.147
32.303	411.896
32.307	416.019
32.31	416.107
32.313	422.709
32.317	424.789
32.32	422.898
32.323	419.677
32.327	419.171
32.33	415.38
32.333	412.855
32.337	412.611
32.34	410.404
32.343	410.344
32.347	410.346
32.35	409.232
32.353	408.359
32.357	405.593
32.36	406.021
32.363	406.303
32.367	405.396
32.37	403.366
32.373	400.908
32.377	399.638
32.38	395.019
32.383	394.921
32.387	395.795
32.39	398.452
32.393	402.081
32.397	406.54
32.4	410.878
32.403	423.479
32.407	430.167
32.41	432.418
32.413	433.346
32.417	433.38
32.42	434.058
32.423	428.673
32.427	427.765
32.43	427.158
32.433	422.895
32.437	423.41
32.44	419.71
32.443	415.79
32.447	409.748
32.45	404.883
32.453	399.798
32.457	399.179
32.46	401.506
32.463	405.791
32.467	414.42
32.47	417.659
32.473	421.515
32.477	424.652
32.48	423.231
32.483	421.649
32.487	421.411
32.49	429.303
32.493	434.973
32.497	438.22
32.5	444.631
32.503	450.587
32.507	456.134
32.51	457.967
32.513	459.309
32.517	462.487
32.52	469.435
32.523	472.534
32.527	477.268
32.53	477.645
32.533	482.717
32.537	491.695
32.54	499.25
32.543	501.327
32.547	504.857
32.55	511.154
32.553	520.515
32.557	520.485
32.56	522.402
32.563	523.463
32.567	532.488
32.57	539.308
32.573	548.779
32.577	557.997
32.58	568.158
32.583	580.015
32.587	593.581
32.59	604.312
32.593	612.028
32.597	623.41
32.6	634.44
32.603	623.853
32.607	540.839
32.61	451.332
32.623	705.808
32.627	713.084
32.63	721.002
32.633	726.18
32.637	738.909
32.64	748.083
32.643	761.769
32.647	776.247
32.65	787.359
32.653	797.107
32.657	797.542
32.66	797.754
32.663	795.231
32.667	794.172
32.67	784.71
32.673	776.35
32.677	770.365
32.68	769.311
32.683	752.239
32.687	736.877
32.69	728.589
32.693	718.225
32.697	711.709
32.7	708.477
32.703	699.157
32.707	673.567
32.71	647.431
32.713	633.161
32.717	630.819
32.72	631.439
32.723	623.423
32.727	609.759
32.73	602.693
32.733	598.441
32.737	591.102
32.74	583.681
32.743	580.122
32.747	574.956
32.75	565.052
32.753	561.683
32.757	551.95
32.76	545.267
32.763	545.247
32.767	533.584
32.77	522.707
32.773	512.622
32.777	495.178
32.78	475.899
32.783	461.837
32.787	447.571
32.79	433.572
32.793	406.339
32.797	393.011
32.8	384.322
32.803	377.104
32.807	373.79
32.81	366.798
32.813	363.688
32.817	358.458
32.82	357.891
32.823	352.764
32.827	357.027
32.83	358.416
32.833	354.796
32.837	356.027
32.84	358.036
32.843	355.702
32.847	353.738
32.85	356.226
32.853	355.746
32.857	354.538
32.86	353.285
32.863	352.323
32.867	352.168
32.87	352.848
32.873	350.25
32.877	341.819
32.88	344.29
32.883	345.725
32.887	352.288
32.89	358.261
32.893	361.95
32.897	364.601
32.9	364.132
32.903	359.48
32.907	350.877
32.91	345.768
32.913	338.752
32.917	334.708
32.92	333.971
32.923	330.259
32.927	321.326
32.93	325.639
32.933	325.338
32.937	320.252
32.94	312.143
32.943	314.696
32.947	326.976
32.95	330.081
32.953	314.268
32.957	334.853
32.96	260.616
32.963	288.616
32.967	293.651
32.97	316.716
32.973	293.147
32.977	320.028
32.98	335.723
32.983	337.384
32.987	282.903
32.99	285.809
32.993	320.17
32.997	325.451
33	328.194
33.003	334.358
33.007	333.226
33.01	331.276
33.013	327.058
33.017	325.714
33.02	325.546
33.023	322.521
33.027	324.779
33.03	322.762
33.033	312.42
33.037	300.656
33.04	285.955
33.043	283.86
33.047	294.321
33.05	304.245
33.053	312.619
33.057	314.635
33.06	312.213
33.063	308.327
33.067	304.278
33.07	300.34
33.073	294.574
33.077	294.143
33.08	294.085
33.083	293.322
33.087	294.638
33.09	295.607
33.093	297.905
33.097	300.568
33.1	301.256
33.103	299.814
33.107	301.198
33.11	304.214
33.113	304.852
33.117	303.818
33.12	303.329
33.123	301.914
33.127	303.288
33.13	304.363
33.133	301.84
33.137	298.867
33.14	303.082
33.143	300.382
33.147	303.999
33.15	304.818
33.153	304.538
33.157	303.219
33.16	305.13
33.163	309.837
33.167	310.977
33.17	310.985
33.173	312.798
33.177	312.931
33.18	313.566
33.183	313.443
33.187	319.019
33.19	324.999
33.193	325.572
33.197	327.726
33.2	327.958
33.203	326.98
33.207	326.83
33.21	322.358
33.213	325.216
33.217	319.816
33.22	311.735
33.223	324.534
33.227	306.763
33.23	314.735
33.233	315.154
33.237	301.331
33.24	324.827
33.243	333.207
33.247	342.51
33.25	343.026
33.253	349.27
33.257	340.992
33.26	349.803
33.263	349.139
33.267	355.432
33.27	353.638
33.273	357.306
33.277	349.364
33.28	343.571
33.283	358.119
33.287	334.5
33.29	363.8
33.293	347.247
33.297	359.834
33.3	363.115
33.303	364.231
33.307	368.241
33.31	367.711
33.313	369.037
33.317	371.576
33.32	366.595
33.323	366.535
33.327	369.935
33.33	383.619
33.333	380.37
33.337	383.376
33.34	382.091
33.343	384.329
33.347	384.126
33.35	380.672
33.353	385.663
33.357	387.802
33.36	388.937
33.363	390.323
33.367	396.071
33.37	394.45
33.373	395.36
33.377	394.6
33.38	389.294
33.383	383.128
33.387	381.324
33.39	374.115
33.393	386.406
33.397	387.58
33.4	388.169
33.403	391.546
33.407	396.718
33.41	394.641
33.413	394.801
33.417	396.234
33.42	399.201
33.423	403.696
33.427	414.434
33.43	417.629
33.433	421.081
33.437	431.256
33.44	437.558
33.443	446.233
33.447	461.971
33.45	470.909
33.453	478.275
33.457	484.975
33.46	477.028
33.463	488.513
33.467	494.787
33.47	494.883
33.473	489.851
33.477	493.752
33.48	488.381
33.483	491.113
33.487	493.935
33.49	494.982
33.493	494.035
33.497	493.622
33.5	494.306
33.503	536.417
33.507	532.705
33.51	525.713
33.513	525.789
33.517	523.81
33.52	524.724
33.523	528.708
33.527	528.134
33.53	535.819
33.533	538.406
33.537	542.191
33.54	548.641
33.543	549.524
33.547	549.426
33.55	549.666
33.553	547.397
33.557	544.732
33.56	535.307
33.563	532.11
33.567	524.238
33.57	511.835
33.573	505.017
33.577	490.386
33.58	483.219
33.583	477.58
33.587	474.571
33.59	472.61
33.593	465.476
33.597	458.928
33.6	458.303
33.603	457.314
33.607	455.601
33.61	443.747
33.613	436.357
33.617	426.366
33.62	403.547
33.623	389.389
33.627	384.753
33.63	378.754
33.633	375.622
33.637	377.896
33.64	381.187
33.643	384.922
33.647	383.899
33.65	382.243
33.653	378.684
33.657	368.819
33.66	361.905
33.663	359.111
33.667	356.335
33.67	341.414
33.673	330.566
33.677	323.436
33.68	315.236
33.683	313.093
33.687	309.618
33.69	307.342
33.693	306.954
33.697	302.588
33.7	297.576
33.703	289.877
33.707	285.424
33.71	279.668
33.713	271.962
33.717	265.88
33.72	263.689
33.723	262.717
33.727	265.385
33.73	264.272
33.733	273.151
33.737	272.862
33.74	272.99
33.743	271.083
33.747	272.797
33.75	270.674
33.753	270.728
33.757	267.712
33.76	267.676
