iceDepth	density	weDepth	d18O
53.9	749.999999999993	32.47	-35.51
54.14	760.000000000019	32.65	-34.78
54.39	791.666666666651	32.84	-33.69
54.63	759.999999999991	33.03	-36.56
54.88	750.000000000015	33.22	-35.6
55.12	791.66666666668	33.4	-35.12
55.36	759.999999999991	33.59	-34.1
55.61	749.999999999993	33.78	-33.35
55.85	791.666666666651	33.96	-32.9
56.09	791.666666666704	34.15	-32.04
56.33	719.999999999999	34.34	-33.71
56.58	791.666666666651	34.52	-33.8
56.82	791.666666666651	34.71	-33.9
57.06	750.000000000015	34.9	-35.6
57.3	791.66666666668	35.08	-37.42
57.54	791.666666666651	35.27	-36.25
57.78	749.999999999993	35.46	-35.26
58.02	791.666666666674	35.64	-34.37
58.26	791.66666666668	35.83	-36.09
58.5	791.666666666651	36.02	-35.83
58.74	750.000000000015	36.21	-34.29
58.98	791.666666666651	36.39	-35.69
59.22	791.66666666668	36.58	-35.81
59.46	749.999999999993	36.77	-35.9
59.7	791.666666666674	36.95	-33.97
59.94	791.666666666651	37.14	-33.37
60.18	749.999999999993	37.33	-34.76
60.42	826.086956521771	37.51	-34.93
60.65	791.666666666651	37.7	-34.05
60.89	749.999999999993	37.89	-33.43
61.13	791.666666666674	38.07	-34.95
61.37	826.086956521746	38.26	-35.44
61.6	749.999999999993	38.45	-34.22
61.84	791.666666666674	38.63	-36.09
62.08	826.086956521715	38.82	-37.44
62.31	791.666666666704	39.01	-35.65
62.55	782.608695652159	39.2	-34.66
62.78	791.666666666651	39.38	-34.57
63.02	826.086956521741	39.57	-34.51
63.25	749.999999999993	39.76	-35.07
63.49	826.086956521771	39.94	-34.18
63.72	759.999999999991	40.13	-33.08
63.97	818.181818181821	40.32	-34.72
64.19	791.666666666627	40.5	-33.65
64.43	826.086956521797	40.69	-32.13
64.66	749.99999999997	40.88	-33.58
64.9	826.086956521766	41.06	-34.72
65.13	826.086956521715	41.25	-36.06
65.36	750.000000000015	41.44	-36.57
65.6	826.086956521746	41.62	-33.09
65.83	826.086956521715	41.81	-33.92

