iceDepth	density	weDepth	d18O
103.05	833.333333333255	74.18	-35.6
103.17	909.090909090862	74.28	-35.7
103.28	833.333333333373	74.38	-36.1
103.4	909.090909090862	74.48	-36.6
103.51	833.333333333471	74.58	-36.8
103.63	909.090909090862	74.68	-36
103.74	916.666666666627	74.78	-36.3
103.86	909.090909090862	74.89	-37.2
103.97	833.333333333373	74.99	-37.9
104.09	909.090909090862	75.09	-37.7
104.2	833.333333333471	75.19	-37
104.32	909.090909090745	75.29	-35.9
104.43	909.090909090862	75.39	-35.2
104.54	833.333333333471	75.49	-35.2
104.66	909.090909090862	75.59	-35.8
104.77	833.333333333373	75.69	-36.7
104.89	909.090909090862	75.79	-37.3
105	833.333333333255	75.89	-37.9
105.12	1000	75.99	-38.2
105.23	833.333333333471	76.1	-38.3
105.35	909.090909090862	76.2	-37.6
105.46	833.333333333373	76.3	-36.4
105.58	909.090909090862	76.4	-35.9
105.69	909.090909090862	76.5	-36.6
105.8	833.333333333373	76.6	-37.8
105.92	909.090909090862	76.7	-38.4
106.03	833.333333333373	76.8	-37.9
106.15	909.090909090862	76.9	-36.7
106.26	909.090909090862	77	-36
106.37	833.333333333471	77.1	-36.7
106.49	909.090909090862	77.2	-37.1
106.6	833.333333333373	77.3	-37
106.72	909.090909090862	77.4	-36.4
106.83	909.090909090862	77.5	-35.8
106.94	833.333333333373	77.6	-36.1
107.06	909.090909090862	77.7	-36.6
107.17	909.090909090991	77.8	-36.8
107.28	833.333333333255	77.9	-36.4
107.4	909.090909090862	78	-36.1
107.51	916.666666666736	78.1	-37.2
107.63	909.090909090991	78.21	-38.6
107.74	909.090909090862	78.31	-38.9
107.85	588.235294117691	78.41	-38.4
108.02	909.090909090862	78.51	-38.2
108.13	833.333333333255	78.61	-38
108.25	909.090909090991	78.71	-37
108.36	909.090909090862	78.81	-36.3
108.47	833.333333333373	78.91	-36.4
108.59	909.090909090862	79.01	-36.7
108.7	909.090909090862	79.11	-36.8
108.81	833.333333333373	79.21	-36.6
108.93	909.090909090862	79.31	-36.1
109.04	833.333333333471	79.41	-36.3
109.16	909.090909090862	79.51	-36.7
109.27	909.090909090862	79.61	-36.5
109.38	833.333333333373	79.71	-35.6
109.5	909.090909090862	79.81	-34.5
109.61	909.090909090991	79.91	-34.6
109.72	833.333333333255	80.01	-36.1
109.84	909.090909090862	80.11	-37.3
109.95	833.333333333471	80.21	-37.6
110.07	909.090909090745	80.31	-37
110.18	909.090909090991	80.41	-36.9
110.29	833.333333333353	80.51	-36.7
110.41	909.090909090862	80.61	-36.7
110.52	1000	80.71	-37
110.63	833.333333333373	80.82	-36.7
110.75	909.090909090862	80.92	-36.3
110.86	909.090909090991	81.02	-36.6
110.97	833.333333333255	81.12	-36.7
111.09	909.090909090862	81.22	-36.2
111.2	833.333333333471	81.32	-36.4
111.32	909.090909090745	81.42	-37.6
111.43	909.090909090991	81.52	-39
111.54	833.333333333353	81.62	-38.7
111.66	909.090909090862	81.72	-37.4
111.77	909.090909090991	81.82	-36.5
111.88	833.333333333255	81.92	-35.6
112	909.090909090991	82.02	-35
112.11	909.090909090862	82.12	-35.1
112.22	833.333333333255	82.22	-36.2
112.34	909.090909090991	82.32	-36.6
112.45	909.090909090862	82.42	-36.6
112.56	833.333333333373	82.52	-37.2
112.68	909.090909090862	82.62	-37.4
112.79	833.333333333353	82.72	-36.8
112.91	909.090909090991	82.82	-36.4
113.02	909.090909090862	82.92	-36.5
113.13	833.333333333373	83.02	-37.4
113.25	909.090909090862	83.12	-38.3
113.36	909.090909090862	83.22	-38.6
113.47	833.333333333373	83.32	-37.9
113.59	1000	83.42	-36.7
113.7	909.090909090862	83.53	-36.9
113.81	833.333333333373	83.63	-38
113.93	909.090909090862	83.73	-38.4
114.04	909.090909090991	83.83	-37
114.15	833.333333333353	83.93	-35.6
114.27	909.090909090862	84.03	-34.8
114.38	909.090909090991	84.13	-34.5
114.49	833.333333333255	84.23	-34.1
114.61	909.090909090991	84.33	-33.8
114.72	909.090909090862	84.43	-34.7
114.83	833.333333333255	84.53	-35.4
114.95	909.090909090991	84.63	-35.6
115.06	909.090909090862	84.73	-35.9
115.17	833.333333333373	84.83	-36.2
115.29	909.090909090862	84.93	-36.2
115.4	909.090909090862	85.03	-36.1
115.51	833.333333333471	85.13	-35.7
115.63	909.090909090862	85.23	-35.8
115.74	909.090909090991	85.33	-36.5
115.85	833.333333333255	85.43	-37.5
115.97	909.090909090862	85.53	-38.3
116.08	909.090909090991	85.63	-37.7
116.19	833.333333333255	85.73	-37.6
116.31	909.090909090991	85.83	-38
116.42	909.090909090862	85.93	-37.8
116.53	916.666666666627	86.03	-37.5
116.65	909.090909090862	86.14	-37.1
116.76	909.090909090991	86.24	-35.9
116.87	833.333333333353	86.34	-35.6
116.99	909.090909090991	86.44	-35.5
117.1	909.090909090862	86.54	-34.5
117.21	833.333333333255	86.64	-34.2
117.33	909.090909090991	86.74	-34.9
117.44	909.090909090862	86.84	-35.6
117.55	833.333333333373	86.94	-36
117.67	909.090909090862	87.04	-36
117.78	909.090909090862	87.14	-35.6
117.89	909.090909090991	87.24	-35.7
118	833.333333333255	87.34	-35.3
118.12	909.090909090991	87.44	-34.8
118.23	909.090909090862	87.54	-35.3
118.34	833.333333333353	87.64	-35.8
118.46	909.090909090991	87.74	-36.2
118.57	909.090909090745	87.84	-35.8
118.68	833.333333333471	87.94	-35.9
118.8	909.090909090862	88.04	-36.8
118.91	909.090909090862	88.14	-37.1
119.02	833.333333333373	88.24	-36.6
119.14	909.090909090862	88.34	-35.9
119.25	909.090909090991	88.44	-36.3
119.36	833.333333333255	88.54	-37.3
119.48	1000	88.64	-37.8
119.59	909.090909090862	88.75	-37.1
119.7	833.333333333471	88.85	-36.1
119.82	909.090909090745	88.95	-36.1
119.93	909.090909090991	89.05	-36.3
120.04	909.090909090862	89.15	-36.3
120.15	833.333333333353	89.25	-36
120.27	909.090909090991	89.35	-35.7
120.38	909.090909090862	89.45	-36.2
120.49	833.333333333373	89.55	-36.7
120.61	909.090909090862	89.65	-36.8
120.72	909.090909090862	89.75	-36.8
120.83	833.333333333373	89.85	-36.8
120.95	909.090909090862	89.95	-36.3
121.06	909.090909090991	90.05	-35.2
121.17	833.333333333255	90.15	-35.1
121.29	909.090909090862	90.25	-35.6
121.4	909.090909090991	90.35	-35.9
121.51	909.090909090862	90.45	-36.1
121.62	833.333333333471	90.55	-37.5
121.74	909.090909090862	90.65	-38.2
121.85	909.090909090862	90.75	-37.1
121.96	833.333333333373	90.85	-35.7
122.08	909.090909090862	90.95	-35.2
122.19	909.090909090991	91.05	-35.9
122.3	909.090909090862	91.15	-37.7
122.41	916.666666666627	91.25	-38.5
122.53	909.090909090862	91.36	-37.5
122.64	909.090909090991	91.46	-36.4
122.75	833.333333333255	91.56	-36.3
122.87	909.090909090991	91.66	-36.7
122.98	909.090909090862	91.76	-37.1
123.09	833.333333333353	91.86	-37.4
123.21	909.090909090991	91.96	-37.1
123.32	909.090909090745	92.06	-36
123.43	909.090909090991	92.16	-35.4
123.54	833.333333333353	92.26	-35.7
123.66	909.090909090862	92.36	-36.9
123.77	909.090909090991	92.46	-37.7
123.88	833.333333333255	92.56	-37.7
124	909.090909090991	92.66	-37.3
124.11	909.090909090862	92.76	-36.2
124.22	909.090909090862	92.86	-35.2
124.33	833.333333333373	92.96	-35.2
124.45	909.090909090862	93.06	-35.5
124.56	909.090909090991	93.16	-36.2
124.67	833.333333333255	93.26	-36.5
124.79	909.090909090862	93.36	-36.6
124.9	909.090909090991	93.46	-36.9
125.01	833.333333333353	93.56	-37.4
125.13	909.090909090991	93.66	-38.4
125.24	909.090909090862	93.76	-39.4
125.35	1000	93.86	-39.5
125.46	833.333333333255	93.97	-38.5
125.58	909.090909090991	94.07	-37.3
125.69	909.090909090862	94.17	-36
125.8	909.090909090991	94.27	-35.7
125.91	555.555555555503	94.37	-36.2
126.09	909.090909090862	94.47	-36.5
126.2	909.090909090991	94.57	-36.4
126.31	833.333333333255	94.67	-35.5
126.43	909.090909090991	94.77	-35.1
126.54	909.090909090862	94.87	-35.8
126.65	909.090909090862	94.97	-36.9
126.76	833.333333333471	95.07	-36.8
126.88	909.090909090862	95.17	-35.5
126.99	909.090909090991	95.27	-34.4
127.1	833.333333333255	95.37	-35.1
127.22	909.090909090862	95.47	-36.4
127.33	909.090909090991	95.57	-37.2
127.44	909.090909090862	95.67	-37.2
127.55	833.333333333373	95.77	-36.5
127.67	909.090909090862	95.87	-35.9
127.78	909.090909090862	95.97	-35.6
127.89	909.090909090991	96.07	-35.7
128	833.333333333255	96.17	-36.9
128.12	909.090909091109	96.27	-37.8
128.23	909.090909090745	96.37	-36.8
128.34	833.333333333255	96.47	-35.9
128.46	1000.00000000026	96.57	-36.4
128.57	909.090909090745	96.68	-37
128.68	909.09090909098	96.78	-37
128.79	833.333333333373	96.88	-37.2
128.91	909.090909090745	96.98	-37.4
129.02	909.090909091109	97.08	-36.7
129.13	909.090909090745	97.18	-36.6
129.24	833.333333333255	97.28	-36.8
129.36	909.090909091109	97.38	-36.4
129.47	909.090909090745	97.48	-35.5
129.58	833.33333333357	97.58	-35
129.7	909.090909090745	97.68	-35
129.81	909.09090909098	97.78	-35.2
129.92	909.090909090874	97.88	-35.1
130.03	833.333333333255	97.98	-34.9
130.15	909.090909091109	98.08	-35.2
130.26	909.090909090745	98.18	-36
130.37	909.09090909098	98.28	-36.5
130.48	833.333333333373	98.38	-37
130.6	909.090909090745	98.48	-37.5
130.71	909.090909091109	98.58	-37.5
130.82	909.090909090745	98.68	-36.6
130.93	833.333333333255	98.78	-36.4
131.05	909.090909091109	98.88	-36.6
131.16	909.090909090745	98.98	-36.3
131.27	833.33333333357	99.08	-36.1
131.39	999.999999999871	99.18	-36.1
131.5	909.090909090745	99.29	-35.9
131.61	909.09090909098	99.39	-35.8
131.72	833.333333333373	99.49	-36.7
131.84	909.09090909098	99.59	-37.3
131.95	909.090909090874	99.69	-36.7
132.06	909.09090909098	99.79	-35.9
132.17	833.333333333255	99.89	-35.3
132.29	909.090909090874	99.99	-34.9
132.4	909.09090909098	100.09	-35.5
132.51	909.090909090874	100.19	-36.5
132.62	833.333333333255	100.29	-37
132.74	909.09090909098	100.39	-37.3
132.85	909.090909090874	100.49	-37.7
132.96	909.09090909098	100.59	-37
133.07	833.333333333373	100.69	-36.5
133.19	909.090909090745	100.79	-36.4
133.3	909.09090909098	100.89	
133.41	909.090909090874	100.99	
133.52	833.333333333452	101.09	
133.64	909.090909090874	101.19	
133.75	909.090909090745	101.29	
133.86	909.09090909098	101.39	-35.5
133.97	833.333333333373	101.49	-36.1
134.09	909.09090909098	101.59	-36.1
134.2	999.999999999871	101.69	-35.8
134.31	909.090909091109	101.8	-36.3
134.42	833.333333333255	101.9	-36.9
134.54	909.090909090745	102	-36.9
134.65	909.090909091109	102.1	-37.2
134.76	909.090909090745	102.2	-37.6
134.87	833.333333333373	102.3	-37.2
134.99	909.09090909098	102.4	-36.6
135.1	909.090909090745	102.5	-36.8
135.21	909.090909091109	102.6	-37.5
135.32	833.333333333255	102.7	-37.6
135.44	909.090909090874	102.8	-36.5
135.55	909.09090909098	102.9	-35.4
135.66	909.090909090745	103	-36.3
135.77	833.33333333357	103.1	-36.8
135.89	909.090909090745	103.2	-37.7
136	909.090909090874	103.3	-38.7
136.11	909.09090909098	103.4	-39.4
136.22	833.333333333255	103.5	-39
136.34	909.090909091109	103.6	-37.7
136.45	909.090909090745	103.7	-36
136.56	909.090909091109	103.8	-34.9
136.67	833.333333333255	103.9	-35.4
136.79	909.090909090745	104	-37.1
136.9	909.090909091109	104.1	-38.2
137.01	909.090909090745	104.2	-37.7
137.12	916.666666666627	104.3	-36.7
137.24	909.090909091109	104.41	-36.1
137.35	909.090909090745	104.51	-36.9
137.46	909.09090909098	104.61	-36.4
137.57	833.333333333373	104.71	-35
137.69	909.090909090745	104.81	-33.8
137.8	909.090909091109	104.91	-34.1
137.91	909.090909090745	105.01	-35.4
138.02	833.333333333452	105.11	-36.2
138.14	909.090909090874	105.21	-36.4
138.25	909.090909090745	105.31	-37
138.36	909.090909091109	105.41	-36.7
138.47	833.333333333255	105.51	-36.4
138.59	909.09090909098	105.61	-36.6
138.7	909.090909090874	105.71	-36.5
138.81	909.09090909098	105.81	-35.3
138.92	833.333333333373	105.91	-34.5
139.04	909.090909090745	106.01	-35.6
139.15	909.09090909098	106.11	-35.7
139.26	909.090909090874	106.21	-34.5
139.37	909.09090909098	106.31	-33.9
139.48	833.333333333373	106.41	-33.8
139.6	909.090909090745	106.51	-34.1
139.71	909.09090909098	106.61	-35.4
139.82	909.090909090874	106.71	-36
139.93	833.333333333255	106.81	-35.9
140.05	1000.00000000013	106.91	-36.4
140.16	909.090909090874	107.02	-37.3
140.27	909.09090909098	107.12	-36.2
140.38	833.333333333255	107.22	-35.6
140.5	909.090909090874	107.32	-36.3
140.61	909.09090909098	107.42	-36.9
140.72	909.090909090874	107.52	-36.3
140.83	909.09090909098	107.62	-35.9
140.94	833.333333333255	107.72	-36.4
141.06	909.090909091109	107.82	-36.5
141.17	909.090909090745	107.92	-35.8
141.28	909.090909091109	108.02	-35.4
141.39	833.333333333255	108.12	-35.3
141.51	909.090909090745	108.22	-35.3
141.62	833.333333333373	108.32	-35.9
141.74	909.09090909098	108.42	-37
141.85	833.333333333373	108.52	-38
141.97	1000	108.62	-37.9
142.07	909.090909090745	108.72	-36.9
142.18	909.090909091109	108.82	-36.5
142.29	833.333333333255	108.92	-36.2
142.41	909.090909090874	109.02	-36
142.52	909.09090909098	109.12	-36.2
142.63	909.090909090745	109.22	-36.9
142.74	833.333333333373	109.32	-37
142.86	909.09090909098	109.42	-36.2
142.97	999.999999999871	109.52	-36.6
143.08	909.090909091109	109.63	-36.4
143.19	909.090909090745	109.73	-36.1
143.3	833.33333333357	109.83	-36.6
143.42	909.090909090745	109.93	-36.6
143.53	909.09090909098	110.03	-35.5
143.64	909.090909090874	110.13	-35.3
143.75	909.090909090745	110.23	-35.8
143.86	833.33333333357	110.33	-36.5
143.98	909.090909090745	110.43	-37
144.09	909.09090909098	110.53	-36.5
144.2	909.090909090874	110.63	-36.4
144.31	833.333333333255	110.73	-36.5
144.43	909.090909091109	110.83	-36.5
144.54	909.090909090745	110.93	-36.5
144.65	104.16666666666	111.03	-36.5
145.61	833.33333333357	111.13	-34.8
145.73	909.090909090745	111.23	-36.1
145.84	909.090909091109	111.33	-36.4
145.95	909.090909090745	111.43	-37
146.06	909.09090909098	111.53	-37.5
146.17	833.333333333373	111.63	-38.1
146.29	909.090909090745	111.73	-37.9
146.4	909.090909091109	111.83	-37.4
146.51	909.090909090745	111.93	-36.5
146.62	909.09090909098	112.03	-36.5
146.73	909.090909090874	112.13	-37.3
146.84	916.666666666627	112.23	-37.6
146.96	909.09090909098	112.34	-37.3
147.07	909.090909090874	112.44	-36.9
147.18	909.09090909098	112.54	-36.8
147.29	833.333333333255	112.64	-36.9
147.41	909.090909090874	112.74	-37.3
147.52	909.09090909098	112.84	-37.5
147.63	909.090909090874	112.94	-37.3
147.74	833.333333333255	113.04	-36.8
147.86	909.09090909098	113.14	-36.3
147.97	909.090909090874	113.24	-36.3
148.08	909.09090909098	113.34	-36.3
148.19	833.333333333373	113.44	-36.3
148.31	909.09090909098	113.54	-36.5
148.42	909.090909090745	113.64	-36.7
148.53	909.090909091109	113.74	-36.8
148.64	833.333333333255	113.84	-36.8
148.76	909.090909090874	113.94	-37.2
148.87	909.09090909098	114.04	-37
148.98	909.090909090745	114.14	-36
149.09	909.090909091109	114.24	-35.1
149.2	833.333333333255	114.34	-34.9
149.32	909.090909090874	114.44	-34.9
149.43	909.09090909098	114.54	-34.8
149.54	909.090909090745	114.64	-34.6
149.65	909.090909091109	114.74	-34.8
149.76	916.666666666627	114.84	-34.7
149.88	909.090909090745	114.95	-33.9
149.99	909.090909091109	115.05	-34
150.1	909.090909090745	115.15	-36

