fDCT,fNDCT,fFFT,lDCT,lNDCT,lFFT,lMean,lStd,depth
3.524832519507501871e+00,3.968106269200454950e+00,3.949577596193069251e+00,2.837014225401331968e-01,2.520093798298130849e-01,2.531916326859568467e-01,2.629674783519677095e-01,1.466905499461220938e-02,1.958884999999999934e+02
3.488689144614207205e+00,3.950428984853701309e+00,3.953847697229435187e+00,2.866406144393194300e-01,2.531370653248266600e-01,2.529181892111641572e-01,2.642319563251033787e-01,1.584556605801020271e-02,1.973840000000000146e+02
3.926788317942282891e+00,3.925172289899645950e+00,3.932311226968924878e+00,2.546610407876583326e-01,2.547658869836683659e-01,2.543033707865520743e-01,2.545767661859595909e-01,1.980016237599080138e-04,1.988899999999999864e+02
3.879561268147612818e+00,3.887638373569229255e+00,3.874034827594695862e+00,2.577611051564790423e-01,2.572255708757970050e-01,2.581288100140489150e-01,2.577051620154416356e-01,3.708615747951968982e-04,2.003829999999999814e+02
3.681901360319990602e+00,3.922831858707242159e+00,3.929933637587055717e+00,2.715988023951546038e-01,2.549178848388233276e-01,2.544572230013509850e-01,2.603246367451096388e-01,7.974256941793645553e-03,2.018870000000000005e+02
3.662478350559843499e+00,3.870663712471116291e+00,3.872078015200316692e+00,2.730391566265888970e-01,2.583536246711492512e-01,2.582592592593376257e-01,2.632173468523585913e-01,6.945175142433345980e-03,2.033894999999999982e+02
3.681137344502933839e+00,3.850880328578269118e+00,3.841186794263931059e+00,2.716551724138482338e-01,2.596808819476341124e-01,2.603362068966045828e-01,2.638907537526956060e-01,5.496787580422267915e-03,2.048915000000000077e+02
3.684053019436491994e+00,3.754012383699277589e+00,3.744992242314388875e+00,2.714401760029389599e-01,2.663816465662748878e-01,2.670232500620627336e-01,2.682816908770921938e-01,2.248693691768362604e-03,2.063924999999999841e+02
3.646890726350345169e+00,3.662019903197127668e+00,3.646890726350345169e+00,2.742061868688777104e-01,2.730733383308347473e-01,2.742061868688777104e-01,2.738285706895300375e-01,5.340299222049638616e-04,2.078814999999999884e+02
3.654509693525986869e+00,3.647638488262589629e+00,3.660038452517705210e+00,2.736345184065357428e-01,2.741499748995989694e-01,2.732211732125682246e-01,2.736685555062343123e-01,3.799447649108197490e-04,2.093804999999999836e+02
3.974230714264182396e+00,4.010888126828618283e+00,3.996218159433002182e+00,2.516210235130114103e-01,2.493213394088588386e-01,2.502365887206426942e-01,2.503929838808376385e-01,9.453328617731456907e-04,2.108894999999999982e+02
3.938567153673095955e+00,3.926023946174353352e+00,3.933066361559027335e+00,2.538994413405908368e-01,2.547106216645552701e-01,2.542545454543538863e-01,2.542882028198333311e-01,3.320170609923767200e-04,2.123870000000000005e+02
3.900069940884326680e+00,3.853131472056767759e+00,3.861290836358488132e+00,2.564056581439802529e-01,2.595291666666667552e-01,2.589807508369614264e-01,2.583051918825361448e-01,1.361705131688927504e-03,2.138944999999999936e+02
3.857412448469082378e+00,3.843778136538552381e+00,3.846327929938999191e+00,2.592411398467065475e-01,2.601606972301821474e-01,2.599882324687431412e-01,2.597966898485439269e-01,3.990930358456140701e-04,2.153899999999999864e+02
3.820333217177590335e+00,3.823467322243915056e+00,3.831390621568842469e+00,2.617572717226970824e-01,2.615427086776095367e-01,2.610018394810731390e-01,2.614339399604599379e-01,3.178494856521705907e-04,2.168954999999999984e+02
3.864899435426014218e+00,3.841599138531661684e+00,3.848359209596801556e+00,2.587389443652557963e-01,2.603082632880380776e-01,2.598510028653929771e-01,2.596327368395622837e-01,6.589995012009131937e-04,2.183890000000000100e+02
3.668503668501330139e+00,3.832299070394295182e+00,3.828003828001388165e+00,2.725907046478499018e-01,2.609399688362820102e-01,2.612327586208561536e-01,2.649211440349960034e-01,5.424515429060149801e-03,2.198924999999999841e+02
3.676106408970574613e+00,3.741235791600648675e+00,3.731137942038996513e+00,2.720269461079151685e-01,2.672913592468761368e-01,2.680147492626656636e-01,2.691110182058190081e-01,2.082914612812738434e-03,2.213845000000000027e+02
3.701010820330834061e+00,3.693978812089056429e+00,3.706534717077596408e+00,2.701964540353896660e-01,2.707108109898632153e-01,2.697937767566483958e-01,2.702336805939670739e-01,3.753019306457241436e-04,2.228974999999999795e+02
3.680319107912356724e+00,3.674127524578752801e+00,3.658281268942821907e+00,2.717155688619743437e-01,2.721734597697864078e-01,2.733524096382513036e-01,2.724138127566707035e-01,6.895114697856182494e-04,2.243874999999999886e+02
3.738091037400695260e+00,3.742711798904459375e+00,3.749117854620166668e+00,2.675162241889529335e-01,2.671859479783383340e-01,2.667294117648677521e-01,2.671438613107197102e-01,3.225904662438456552e-04,2.258990000000000009e+02
3.746651106056598124e+00,3.755857198198000457e+00,3.752185302668202826e+00,2.669050230974172044e-01,2.662508043382969536e-01,2.665113578716098441e-01,2.665557284357746859e-01,2.689201943817021612e-04,2.273870000000000005e+02
3.764026135370993398e+00,3.773108198508660305e+00,3.764026135370993398e+00,2.656729693247565915e-01,2.650334809892955223e-01,2.656729693247565915e-01,2.654598065462696055e-01,3.014576923294798620e-04,2.288854999999999791e+02
3.842850536238816339e+00,3.786784864763612646e+00,3.809817437073439450e+00,2.602234957019037287e-01,2.640762640901767599e-01,2.624797687860243034e-01,2.622598428593682640e-01,1.580555097285050005e-03,2.303940000000000055e+02
3.764198326004476236e+00,3.795384054004739216e+00,3.775285802664283263e+00,2.656608162996167422e-01,2.634779473620962320e-01,2.648806083222316476e-01,2.646731239946482073e-01,9.031487545406698472e-04,2.318910000000000196e+02
3.830720726679574639e+00,3.840575736289566500e+00,3.841744383446997535e+00,2.610474820143802721e-01,2.603776279038084729e-01,2.602984218077393219e-01,2.605745105753093926e-01,3.360008809970981176e-04,2.333870000000000005e+02
3.927235821685707506e+00,3.936801162810353638e+00,3.938267382982577391e+00,2.546320224719189063e-01,2.540133368803754177e-01,2.539187675070115890e-01,2.541880422864353228e-01,3.163064394129496337e-04,2.348924999999999841e+02
3.879888131070560409e+00,3.904767355928304706e+00,3.918521441052770449e+00,2.577393899560899149e-01,2.560972034561233568e-01,2.551982973790580256e-01,2.563449635970904694e-01,1.052085765468025250e-03,2.363865000000000123e+02
3.847254634320253164e+00,3.889983966690497397e+00,3.891286160893303148e+00,2.599256080113043210e-01,2.570704683008694924e-01,2.569844413011339590e-01,2.579935058711025908e-01,1.366653862858710922e-03,2.378909999999999911e+02
3.921050312803411764e+00,3.848294142287437936e+00,3.865979381443813256e+00,2.550337078651346290e-01,2.598553964499181745e-01,2.586666666666322389e-01,2.578519236605616438e-01,2.051020043232741358e-03,2.393940000000000055e+02
3.825197406860030735e+00,3.762613603257900952e+00,3.786503213438036308e+00,2.614244164775967882e-01,2.657727062736760515e-01,2.640959068649590957e-01,2.637643432054106452e-01,1.790597085317563670e-03,2.408960000000000150e+02
3.727598566308899741e+00,3.754317209084689466e+00,3.744141163496661040e+00,2.682692307691835754e-01,2.663600181626107344e-01,2.670839469808071742e-01,2.672377319708671428e-01,7.869818132798995537e-04,2.423974999999999795e+02
3.591503591503039328e+00,3.942068407477215874e+00,3.646503646503085783e+00,2.784349157733965741e-01,2.536739337407806771e-01,2.742352941176892100e-01,2.687813812106221723e-01,1.081928624581388575e-02,2.438874999999999886e+02
3.554737397839048629e+00,3.866969400615845043e+00,3.576816512111340884e+00,2.813147324491275802e-01,2.586004429827508111e-01,2.795782217549971915e-01,2.731644657289585276e-01,1.032269138877224893e-02,2.453870000000000005e+02
3.457854813382443826e+00,3.858759474566940462e+00,3.479949732317794808e+00,2.891966418398604355e-01,2.591506432549097183e-01,2.873604726853216107e-01,2.785692525933639030e-01,1.375147678786162349e-02,2.468854999999999791e+02
3.703019476848798064e+00,3.762112062133957657e+00,3.719600161073493894e+00,2.700498893543443191e-01,2.658081374196962776e-01,2.688461008431065613e-01,2.682347092057157378e-01,1.784836998995742397e-03,2.483834999999999980e+02
3.737555263996932275e+00,3.769764210403382165e+00,3.776143592681266536e+00,2.675545722715555463e-01,2.652685802577013918e-01,2.648204379563717237e-01,2.658811968285428873e-01,1.197315583717348557e-03,2.498805000000000121e+02
3.761465871843736597e+00,3.744192462601344751e+00,3.750467433621971214e+00,2.658538011697645920e-01,2.670802876690884786e-01,2.666334310852184752e-01,2.665225066413571819e-01,5.068171645609446333e-04,2.513879999999999768e+02
3.797035221913529934e+00,3.779593268218082169e+00,3.758402596109176930e+00,2.633633720932528899e-01,2.645787334867006901e-01,2.660704845817297715e-01,2.646708633872277838e-01,1.107092421690024104e-03,2.528944999999999936e+02
3.722605236505307946e+00,3.732221130533460052e+00,3.711526054253803775e+00,2.686290746581487809e-01,2.679369643505196685e-01,2.694309524929492383e-01,2.686656638338725256e-01,6.104666074761438705e-04,2.543884999999999934e+02
3.745359609600560358e+00,3.722637439002797421e+00,3.728835964264086922e+00,2.669970588235849318e-01,2.686267508951597494e-01,2.681802067947382517e-01,2.679346721711610146e-01,6.875994476291558567e-04,2.558934999999999889e+02
3.770925213078287541e+00,3.769261248432234090e+00,3.765395997223333957e+00,2.651869086482567806e-01,2.653039771164533711e-01,2.655763167373144107e-01,2.653557341673415393e-01,1.631333997957043935e-04,2.573859999999999673e+02
3.798874081894441979e+00,3.726717464925006773e+00,3.743897611823610916e+00,2.632358900143683678e-01,2.683326572008117306e-01,2.671013215857981349e-01,2.662232896003260962e-01,2.171399558477657421e-03,2.588890000000000100e+02
3.708826645338135108e+00,3.713078095901047426e+00,3.725433331809798521e+00,2.696270534124222129e-01,2.693183321686454801e-01,2.684251497567947675e-01,2.691235117792875053e-01,5.096465032646675620e-04,2.603909999999999627e+02
3.737175817886123408e+00,3.736470625467835482e+00,3.737175817886123408e+00,2.675817378497420407e-01,2.676322391467461648e-01,2.675817378497420407e-01,2.675985716154100635e-01,2.380653971355468313e-05,2.618920000000000528e+02
3.745608025994939805e+00,3.717344775700981430e+00,3.712461052313568821e+00,2.669793510318986263e-01,2.690092150011642591e-01,2.693630952375405951e-01,2.684505537568678268e-01,1.050281200089462925e-03,2.633919999999999959e+02
3.769010359267799704e+00,3.965967324223076851e+00,3.967379325545052016e+00,2.653216374269314892e-01,2.521452947663651023e-01,2.520555555555849536e-01,2.565074959162938484e-01,6.232646907408711211e-03,2.648909999999999627e+02
3.997717303421549406e+00,3.956370196107143133e+00,3.981175024924632933e+00,2.501427499998872261e-01,2.527569338642643992e-01,2.511821243073659726e-01,2.513606027238391993e-01,1.074672113732861711e-03,2.663894999999999982e+02
3.962286356017627575e+00,3.926523401297508986e+00,3.934616758559403848e+00,2.523795380112479614e-01,2.546782223861324135e-01,2.541543589536617853e-01,2.537373731170140534e-01,9.836650360795548120e-04,2.678870000000000005e+02
3.959592075132436051e+00,3.863301995119859278e+00,3.915288947019066157e+00,2.525512681673283688e-01,2.588459305700679391e-01,2.554089911451764561e-01,2.556020632941909398e-01,2.573409066091070577e-03,2.693944999999999936e+02
3.921731762170578950e+00,3.919253900856691786e+00,3.894113932859518457e+00,2.549893926061188587e-01,2.551506039915950597e-01,2.567978280146728798e-01,2.556459415374622846e-01,8.171613957219212195e-04,2.708904999999999745e+02
3.724483025943227776e+00,3.948395459811983255e+00,4.011831864740035059e+00,2.684936387236586675e-01,2.532674374130747807e-01,2.492626893935894206e-01,2.570079218434409563e-01,8.284554740168861495e-03,2.723959999999999582e+02
3.605151010587860583e+00,4.070320741335874182e+00,3.991023442913778307e+00,2.773808911369121111e-01,2.456808845171747357e-01,2.505622966899730963e-01,2.578746907813533329e-01,1.393618636101922985e-02,2.738904999999999745e+02
3.557678518236967680e+00,4.266911684172645991e+00,4.214056415400066591e+00,2.810821705429294992e-01,2.343615415592788243e-01,2.373010471206669358e-01,2.509149197409584198e-01,2.136519660488565842e-02,2.753835000000000264e+02
3.515568948199715216e+00,4.461922140077606791e+00,4.144728854156964459e+00,2.844489795917924391e-01,2.241186575215781129e-01,2.412703062582846336e-01,2.499459811238850249e-01,2.538224367616274957e-02,2.768864999999999554e+02
3.478933127179058893e+00,4.508523928051489271e+00,4.058755315042235523e+00,2.874444444440539814e-01,2.218020833333325115e-01,2.463809523806176904e-01,2.518758267193347833e-01,2.707859087971292711e-02,2.783885000000000218e+02
3.591954022982414063e+00,4.440147527482378287e+00,3.962201591505217113e+00,2.784000000004721587e-01,2.252177419354831900e-01,2.523849372389217471e-01,2.520008930582923745e-01,2.171326415922269701e-02,2.798899999999999864e+02
3.670351714488274908e+00,4.581932268719310031e+00,4.006525069719183207e+00,2.724534534531444230e-01,2.182485338831751664e-01,2.495928473174610362e-01,2.467649448845935511e-01,2.221922741717290845e-02,2.813795000000000073e+02
3.667324466125216009e+00,4.576323067473263784e+00,4.108506356786896241e+00,2.726783542707825192e-01,2.185160412095058791e-01,2.433974571678796939e-01,2.448639508827226974e-01,2.213597361609513647e-02,2.828899999999999864e+02
3.652525963733780134e+00,4.611843672052230225e+00,4.131094877656730446e+00,2.737831325304951324e-01,2.168330219126895775e-01,2.420665778964697090e-01,2.442275774465514637e-01,2.329994583880203723e-02,2.843890000000000100e+02
3.660480717276019202e+00,4.592535933747138976e+00,4.035914636996636773e+00,2.731881622215344696e-01,2.177446218007227652e-01,2.477753099218568400e-01,2.462360313147047008e-01,2.266088520735487499e-02,2.858869999999999436e+02
3.634681469726488423e+00,4.693987031767518303e+00,4.069741827466477169e+00,2.751272727277668251e-01,2.130385093167695698e-01,2.457158322061246403e-01,2.446272047502203451e-01,2.535931739065557661e-02,2.873840000000000146e+02
3.669825876127021491e+00,4.713156564088450295e+00,4.050033061491532749e+00,2.724924924926840353e-01,2.121720308676835476e-01,2.469115646260238994e-01,2.438586959954638367e-01,2.472016083847193568e-02,2.888799999999999955e+02
3.683897250371260146e+00,5.271745022069582731e+00,4.048968149056700661e+00,2.714516535169977374e-01,1.896905096535605462e-01,2.469765044293995571e-01,2.360395558666525950e-01,3.426303931218543930e-02,2.903965000000000032e+02
3.547155655585380707e+00,5.186021533143740925e+00,4.098812833747959239e+00,2.819160186628381082e-01,1.928260408502015799e-01,2.439730820998720351e-01,2.395717138709705651e-01,3.650374472460603259e-02,2.918909999999999627e+02
3.494502349845252098e+00,5.233804525548713116e+00,4.061327140450072370e+00,2.861637795276581464e-01,1.910655996261457212e-01,2.462249322494077519e-01,2.411514371344038732e-01,3.898906872151545328e-02,2.933954999999999700e+02
3.557072848404592591e+00,5.313652032812127501e+00,3.964539397602642179e+00,2.811300309602928205e-01,1.881944835350411738e-01,2.522361111115959953e-01,2.405202085356433483e-01,3.883469903479541685e-02,2.948874999999999886e+02
3.548255164875382395e+00,5.316924314396014317e+00,3.913029060329860975e+00,2.818286604354511837e-01,1.880786599298426842e-01,2.555564971745192815e-01,2.418212725132710406e-01,3.948635161733413806e-02,2.963904999999999745e+02
3.655680988834294265e+00,5.358982118586476773e+00,3.816066387739278642e+00,2.735468447751167598e-01,1.866026006191950359e-01,2.620499484005103796e-01,2.407331312649406974e-01,3.856276630425277407e-02,2.978919999999999959e+02
3.618486174958347235e+00,5.306864886724568464e+00,3.717472118954168181e+00,2.763586626143489933e-01,1.884351724313837739e-01,2.690000000003574532e-01,2.445979450153633883e-01,3.982654263265893863e-02,2.993930000000000291e+02
3.614909985980552243e+00,5.342357287877931071e+00,3.620428932524033971e+00,2.766320610688035586e-01,1.871832874729379703e-01,2.762103658537596873e-01,2.466752381318337572e-01,4.206751400319858752e-02,3.008925000000000409e+02
3.606748922566812787e+00,5.999872931429551137e+00,3.601225570464873016e+00,2.772580020037354598e-01,1.666701964239326594e-01,2.776832443380969906e-01,2.405371475885883792e-01,5.223211058044630734e-02,3.023915000000000077e+02
3.408605847344730044e+00,6.064567711601172029e+00,3.624761340103176632e+00,2.933750761411707542e-01,1.648922145080608248e-01,2.758802321511009126e-01,2.447158409334441453e-01,5.689391234765273780e-02,3.038894999999999982e+02
3.896862667285161397e+00,6.033366065114237564e+00,3.847256211831743489e+00,2.566166902403755889e-01,1.657449571611673278e-01,2.599255014325867474e-01,2.274290496113765547e-01,4.363815229766184606e-02,3.053870000000000005e+02
3.860492819483550608e+00,-1.000000000000000000e+00,3.888067768194147344e+00,2.590342857142726163e-01,-1.000000000000000000e+00,2.571971631205544062e-01,2.581157244174134835e-01,9.185612968591050365e-04,3.068940000000000055e+02
3.978881136416303921e+00,-1.000000000000000000e+00,3.962325459010966000e+00,2.513269348128050473e-01,-1.000000000000000000e+00,2.523770473538055614e-01,2.518519910833053044e-01,5.250562705002570496e-04,3.083894999999999982e+02
3.946890378831264368e+00,6.706144013290270323e+00,3.935880921707606728e+00,2.533640167366684182e-01,1.491169885433707987e-01,2.540727272729947361e-01,2.188512441843446510e-01,4.931041387649330587e-02,3.098944999999999936e+02
4.241676398652185931e+00,7.919136499992124101e+00,4.219641716061784287e+00,2.357558441558047779e-01,1.262763938973642530e-01,2.369869451696732521e-01,1.996730610742807610e-01,5.190171459554348415e-02,3.113990000000000009e+02
4.315761624446442291e+00,-1.000000000000000000e+00,4.282690654144171383e+00,2.317088122605159284e-01,-1.000000000000000000e+00,2.334980694980488547e-01,2.326034408792823915e-01,8.946286187664631573e-04,3.128809999999999718e+02
4.170538519403882205e+00,7.778657343272461944e+00,4.192663392185865590e+00,2.397771883288912775e-01,1.285568904593633321e-01,2.385118733509024036e-01,2.022819840463856711e-01,5.213407282388861363e-02,3.143835000000000264e+02
4.250413087022556269e+00,-1.000000000000000000e+00,4.239344302941767673e+00,2.352712499999634055e-01,-1.000000000000000000e+00,2.358855352480051237e-01,2.355783926239842785e-01,3.071426240208591230e-04,3.158854999999999791e+02
4.225772092306977257e+00,-1.000000000000000000e+00,4.259002279140322145e+00,2.366431454787874256e-01,-1.000000000000000000e+00,2.347967750329191250e-01,2.357199602558532892e-01,9.231852229341502847e-04,3.173860000000000241e+02
4.075248920617252857e+00,-1.000000000000000000e+00,4.267997180376176480e+00,2.453837837833317270e-01,-1.000000000000000000e+00,2.343019354834393608e-01,2.398428596333855300e-01,5.540924149946182230e-03,3.188969999999999914e+02
4.300164459739518108e+00,-1.000000000000000000e+00,4.278055645036486609e+00,2.325492453515544955e-01,-1.000000000000000000e+00,2.337510502370922783e-01,2.331501477943233869e-01,6.009024427688913761e-04,3.203960000000000150e+02
4.146677695062311209e+00,-1.000000000000000000e+00,4.190791287562974254e+00,2.411569148937612872e-01,-1.000000000000000000e+00,2.386184210527743099e-01,2.398876679732677986e-01,1.269246920493488640e-03,3.218944999999999936e+02
4.217166808569039915e+00,-1.000000000000000000e+00,4.167357751774916963e+00,2.371260245072729089e-01,-1.000000000000000000e+00,2.399602000989933259e-01,2.385431123031331313e-01,1.417087795860208499e-03,3.233915000000000077e+02
4.145918671540174572e+00,8.349034769788987731e+00,4.156959733248670297e+00,2.412010652462963645e-01,1.197743245265313339e-01,2.405604249667577244e-01,2.005119382465284927e-01,5.709071323716053553e-02,3.248874999999999886e+02
4.020177989251572548e+00,1.548265507436985544e+01,4.058727641203299541e+00,2.487452054793642953e-01,6.458840523131011147e-02,2.463826322929931478e-01,1.865720810012224951e-01,8.626087681666422258e-02,3.263940000000000055e+02
3.824788954073789160e+00,-1.000000000000000000e+00,4.045875020783256559e+00,2.614523342353042290e-01,-1.000000000000000000e+00,2.471653214355608308e-01,2.543088278354325160e-01,7.143506399871699108e-03,3.278890000000000100e+02
3.710845327982577491e+00,-1.000000000000000000e+00,3.948649126944202781e+00,2.694803775461198647e-01,-1.000000000000000000e+00,2.532511671336785120e-01,2.613657723398992161e-01,8.114605206220676381e-03,3.293820000000000050e+02
3.608355494749542203e+00,-1.000000000000000000e+00,4.000088277818681703e+00,2.771345565743406625e-01,-1.000000000000000000e+00,2.499944827580949103e-01,2.635645196662178003e-01,1.357003690812287611e-02,3.308964999999999463e+02
3.721176478636338825e+00,-1.000000000000000000e+00,4.025737053524729880e+00,2.687322156691852593e-01,-1.000000000000000000e+00,2.484017179225481431e-01,2.585669667958667151e-01,1.016524887331855809e-02,3.323885000000000218e+02
3.728655719579330619e+00,-1.000000000000000000e+00,3.938565226755648574e+00,2.681931707314669233e-01,-1.000000000000000000e+00,2.538995655592428680e-01,2.610463681453548679e-01,7.146802586112027678e-03,3.338899999999999864e+02
3.774468530047210280e+00,-1.000000000000000000e+00,3.945784085583760259e+00,2.649379620042804362e-01,-1.000000000000000000e+00,2.534350532898088648e-01,2.591865076470446505e-01,5.751454357235785686e-03,3.353804999999999836e+02
3.870412844031966948e+00,-1.000000000000000000e+00,3.875926252641699321e+00,2.583703703706861643e-01,-1.000000000000000000e+00,2.580028449505286647e-01,2.581866076606074145e-01,1.837627100787497803e-04,3.368910000000000196e+02
3.931941664284102966e+00,-1.000000000000000000e+00,3.904445568729668636e+00,2.543272727272448130e-01,-1.000000000000000000e+00,2.561183098591268692e-01,2.552227912931858134e-01,8.955185659410280774e-04,3.383899999999999864e+02
3.936535767500461080e+00,-1.000000000000000000e+00,3.947609004539843536e+00,2.540304620768018551e-01,-1.000000000000000000e+00,2.533178941607379109e-01,2.536741781187699107e-01,3.562839580319721033e-04,3.398880000000000337e+02
3.915872393407630270e+00,-1.000000000000000000e+00,3.943487854574115659e+00,2.553709364185359210e-01,-1.000000000000000000e+00,2.535826245388542732e-01,2.544767804786950971e-01,8.941559398408238657e-04,3.413855000000000359e+02
4.231265082144807899e+00,-1.000000000000000000e+00,3.961301554768381195e+00,2.363359375000690932e-01,-1.000000000000000000e+00,2.524422809458318206e-01,2.443891092229504569e-01,8.053171722881363737e-03,3.428925000000000409e+02
4.202363111598512724e+00,-1.000000000000000000e+00,3.920362429109664593e+00,2.379613501841386092e-01,-1.000000000000000000e+00,2.550784571790484789e-01,2.465199036815935441e-01,8.558553497454934877e-03,3.443985000000000127e+02
4.272893249154365414e+00,-1.000000000000000000e+00,3.827456501173022385e+00,2.340334620336950444e-01,-1.000000000000000000e+00,2.612701149427888447e-01,2.476517884882419307e-01,1.361832645454690016e-02,3.458930000000000291e+02
4.233031998844017707e+00,-1.000000000000000000e+00,3.802554168453101013e+00,2.362372881360420007e-01,-1.000000000000000000e+00,2.629811320759712356e-01,2.496092101060066182e-01,1.337192196996461746e-02,3.473864999999999554e+02
4.208456678296408349e+00,-1.000000000000000000e+00,3.705871956872559547e+00,2.376167979005553155e-01,-1.000000000000000000e+00,2.698420268259659194e-01,2.537294123632606313e-01,1.611261446270530195e-02,3.488899999999999864e+02
4.139128159647570193e+00,-1.000000000000000000e+00,3.840713045333859821e+00,2.415967714527461896e-01,-1.000000000000000000e+00,2.603683191627437776e-01,2.509825453077449975e-01,9.385773854998794019e-03,3.503815000000000168e+02
4.030913691527796772e+00,-1.000000000000000000e+00,3.853973721529320606e+00,2.480827118927917407e-01,-1.000000000000000000e+00,2.594724490241681059e-01,2.537775804584799233e-01,5.694868565688182560e-03,3.518835000000000264e+02
3.834017388237611623e+00,-1.000000000000000000e+00,3.789884813984516931e+00,2.608230215825055320e-01,-1.000000000000000000e+00,2.638602620085026551e-01,2.623416417955041213e-01,1.518620212998561536e-03,3.533840000000000146e+02
3.708594695714570122e+00,-1.000000000000000000e+00,3.692087597662428333e+00,2.696439169142802461e-01,-1.000000000000000000e+00,2.708494783907971493e-01,2.702466976525387254e-01,6.027807382584515761e-04,3.548940000000000055e+02
3.716440540081743737e+00,-1.000000000000000000e+00,3.666740740883027705e+00,2.690746667987872209e-01,-1.000000000000000000e+00,2.727217631861201808e-01,2.708982149924537008e-01,1.823548193666479911e-03,3.563930000000000291e+02
3.745896040368529967e+00,-1.000000000000000000e+00,3.701826675187724014e+00,2.669588235293410827e-01,-1.000000000000000000e+00,2.701369047618332186e-01,2.685478641455871784e-01,1.589040616246067961e-03,3.578909999999999627e+02
3.764929538787057606e+00,-1.000000000000000000e+00,3.759401007893097280e+00,2.656092204907953280e-01,-1.000000000000000000e+00,2.659998222856347350e-01,2.658045213882150315e-01,1.953008974197034675e-04,3.593880000000000337e+02
3.794857086123175627e+00,-1.000000000000000000e+00,3.761762402232566416e+00,2.635145348837364399e-01,-1.000000000000000000e+00,2.658328445747957236e-01,2.646736897292660817e-01,1.159154845529641875e-03,3.608845000000000027e+02
4.016727192685013215e+00,-1.000000000000000000e+00,4.016727192685013215e+00,2.489589041100752631e-01,-1.000000000000000000e+00,2.489589041100752631e-01,2.489589041100752631e-01,0.000000000000000000e+00,3.623899999999999864e+02
4.020124841829226803e+00,-1.000000000000000000e+00,4.014602692321219024e+00,2.487484939758693170e-01,-1.000000000000000000e+00,2.490906514641442748e-01,2.489195727200068098e-01,1.710787441374789219e-04,3.638840000000000146e+02
4.049452910651739401e+00,-1.000000000000000000e+00,4.038433991166972881e+00,2.469469387752566691e-01,-1.000000000000000000e+00,2.476207366982450808e-01,2.472838377367508889e-01,3.368989614942058397e-04,3.653985000000000127e+02
4.047427704010311267e+00,-1.000000000000000000e+00,4.036369158370938237e+00,2.470705033246598514e-01,-1.000000000000000000e+00,2.477474088132206043e-01,2.474089560689402278e-01,3.384527442803764163e-04,3.668915000000000077e+02
4.059616305562467886e+00,-1.000000000000000000e+00,4.048584739514744513e+00,2.463286982638739908e-01,-1.000000000000000000e+00,2.469998936269907630e-01,2.466642959454323769e-01,3.355976815583860962e-04,3.683930000000000291e+02
3.957084671672773890e+00,-1.000000000000000000e+00,3.995717297477110463e+00,2.527112970714551765e-01,-1.000000000000000000e+00,2.502679558014272998e-01,2.514896264364412382e-01,1.221670635013938355e-03,3.698944999999999936e+02
3.941949833736421827e+00,-1.000000000000000000e+00,3.974982932901810706e+00,2.536815642456156650e-01,-1.000000000000000000e+00,2.515734072020232581e-01,2.526274857238194338e-01,1.054078521796203427e-03,3.713949999999999818e+02
4.232957747493546918e+00,-1.000000000000000000e+00,4.227431692992903223e+00,2.362414320322776817e-01,-1.000000000000000000e+00,2.365502443617316097e-01,2.363958381970046596e-01,1.544061647269640014e-04,3.728835000000000264e+02
4.191150773032298105e+00,-1.000000000000000000e+00,4.202209218343728736e+00,2.385979541548441663e-01,-1.000000000000000000e+00,2.379700648018051312e-01,2.382840094783246487e-01,3.139446765195175182e-04,3.743924999999999841e+02
4.114004114012310254e+00,-1.000000000000000000e+00,4.119504119512326312e+00,2.430721925128847272e-01,-1.000000000000000000e+00,2.427476635509182579e-01,2.429099280319014786e-01,1.622644809832346491e-04,3.758904999999999745e+02
4.139803938885544987e+00,-1.000000000000000000e+00,4.095646030204099119e+00,2.415573333333280448e-01,-1.000000000000000000e+00,2.441617250673800976e-01,2.428595292003540851e-01,1.302195867026026410e-03,3.773870000000000005e+02
4.025108749513505835e+00,-1.000000000000000000e+00,4.058146577826886592e+00,2.484404924763498335e-01,-1.000000000000000000e+00,2.464179104480484495e-01,2.474292014621991553e-01,1.011291014150692003e-03,3.788824999999999932e+02
4.072665439237073137e+00,-1.000000000000000000e+00,4.050561420570928384e+00,2.455394421465978971e-01,-1.000000000000000000e+00,2.468793572469886455e-01,2.462093996967932852e-01,6.699575501953741741e-04,3.803885000000000218e+02
3.947829374227266541e+00,-1.000000000000000000e+00,3.981004410985478525e+00,2.533037538370655484e-01,-1.000000000000000000e+00,2.511928892217566989e-01,2.522483215294111236e-01,1.055432307654424751e-03,3.818924999999999841e+02
3.945127439103313538e+00,-1.000000000000000000e+00,3.978326267482864775e+00,2.534772362707982674e-01,-1.000000000000000000e+00,2.513619881238931542e-01,2.524196121973457108e-01,1.057624073452556601e-03,3.833960000000000150e+02
3.913417537942103674e+00,-1.000000000000000000e+00,3.880299759059659959e+00,2.555311285608068972e-01,-1.000000000000000000e+00,2.577120485769730518e-01,2.566215885688899467e-01,1.090460008083077303e-03,3.848885000000000218e+02
3.817704605099772497e+00,-1.000000000000000000e+00,4.008589835354761099e+00,2.619375000004396381e-01,-1.000000000000000000e+00,2.494642857147044146e-01,2.557008928575720264e-01,6.236607142867611753e-03,3.863894999999999982e+02
