,secs0,lMean0,lStd0,secs1,lMean1,lStd1,secs2,lMean2,lStd2,secs3,lMean3,lStd3,secs4,lMean4,lStd4,secs5,lMean5,lStd5,secs6,lMean6,lStd6,secs7,lMean7,lStd7,secs8,lMean8,lStd8,secs9,lMean9,lStd9,secs10,lMean10,lStd10,secs11,lMean11,lStd11,secs12,lMean12,lStd12,secs13,lMean13,lStd13,secs14,lMean14,lStd14,secs15,lMean15,lStd15,secs16,lMean16,lStd16,secs17,lMean17,lStd17,secs18,lMean18,lStd18,secs19,lMean19,lStd19
28,29.6725,0.45953873803183104,0.03928979614403873,30.3095,0.4103046812952675,0.002410861226704919,30.94,0.46908161508221796,0.10207683233813353,31.564500000000002,0.4022461607868489,0.0027903124388125597,32.207499999999996,0.4007014946121307,0.0017811798958109423,32.82,0.39860513431083405,0.0012729420583711113,33.45150000000001,0.4019736813802859,0.002864404657745995,34.101,0.4090860100560018,0.002990242385418339,34.721000000000004,0.40601726014300216,0.0017823441749408677,35.3585,0.40746586044389543,0.0025631847242806,35.991,0.4117545798381647,0.00212458064284195,36.618,0.4133774033357502,0.001046310246598682,37.2625,0.41280901004174503,0.0009523359898535113,37.8785,0.40617091731336147,0.005915910097375961,38.5125,0.40556010680132354,0.006051631901453973,39.1415,0.40508512415742026,0.005827708408805839,39.7875,0.3967337668503957,0.0004158659201430733,40.407,0.3972851059675449,0.00017245672197984912,41.043000000000006,0.3969425109341103,0.00028839679110291403,41.675,0.3968818751809023,0.0003055691182961769
29,30.6705,0.47497836044179964,0.050833997090614653,31.302500000000002,0.39880055670926473,0.0005191878879855227,31.928,0.40476887000936074,0.0033577793658450088,32.5475,0.404394996925814,0.003660677776033369,33.186,0.39980745423725655,0.000853020172562572,33.8185,0.40282297449063975,0.0017039287770715872,34.445499999999996,0.40704557102796457,0.0029580345579872753,35.09,0.40742929539051037,0.0023017869436390884,35.7055,0.4133031379824333,0.002646378258482304,36.339,0.4134032748308136,0.002122834779074308,36.967000000000006,0.4121536504083667,0.002517612653775508,37.6125,0.4145830985971722,0.002663778117018566,38.230000000000004,0.41072414064169277,0.0015880657346693699,38.864999999999995,0.40691080312997346,0.006653012445202896,39.495000000000005,0.4054312388443353,0.005769491929460386,40.1425,0.4011041854871223,0.0057087647974206,40.7625,0.39742766481267044,0.0002916482465825575,41.4,0.3971983511698342,0.0002136645689199012,42.0325,0.39696564824431074,0.00030318724822835785,42.6605,0.39678793073864643,0.0003032505016399903
30,31.661,0.44854393174639384,0.004366062046281621,32.313,0.41461639804418265,4.269286490865554e-05,32.934,0.42029024884032795,0.009676585602487874,33.574,0.39889429961714934,0.0013714841386707828,34.2075,0.40310084059521617,0.005071207119691305,34.835,0.41289734918476406,0.0028787457441045395,35.4575,0.40815461683648313,0.0023228933636069747,36.0975,0.41065990759530524,0.002476018756999145,36.732,0.41494219241611024,0.003118410463105513,37.361000000000004,0.4172537740566793,0.001668557870335496,37.985,0.41653756146120924,0.0020586134735514575,38.626000000000005,0.42609803832417,0.01930336830877763,39.2395,0.41077925121755693,0.0016241124379147824,39.893,0.4055039140392261,0.006079629222852885,40.519,0.40508214293019434,0.0062120861245307584,41.14,0.39674901098535215,0.00041290621041761643,41.7785,0.3967259318035243,0.0005556532248564946,42.412,0.3966562333972539,0.00035840118944124416,43.041000000000004,0.39599754914813984,0.000537197279554725,43.6655,0.3957854984770634,0.00020785292690193822
31,32.644000000000005,0.4148323908945813,0.00013063650863770482,33.291,0.3771738403791394,0.04850180285655846,33.9075,0.39453178711521814,0.004002631056940416,34.542,0.40175077937532805,0.0019142887761079113,35.1715,0.40488522088483636,0.0016437249670366795,35.8185,0.40986895844365817,0.0018208548230946337,36.4365,0.40994442473662973,0.0018565794030980488,37.072,0.4128095079573944,0.0018857750743991879,37.7025,0.4135574807576969,0.0016853881954300642,38.327,0.4150998606075002,0.001923811866682639,38.9695,0.4122073424112472,0.0008594633323273131,39.607,0.41157258597291113,0.0006225181993769303,40.239000000000004,0.4098300778465613,0.00018594958025720592,40.866,0.39682335521861994,0.00949907229692147,41.488,0.39617955208694394,0.0007545109029702345,42.127,0.39620526924630034,0.0007559345520119198,42.762,0.39592304021744984,0.0006679284125083891,43.39150000000001,0.3958865748379032,0.0004537987628787149,44.016999999999996,0.3959827353696912,0.000808277353056168,44.6595,0.39591650948910306,0.0007531077466782914
32,33.644,0.4398290742763553,0.008751380040767281,34.286500000000004,0.35302228352965276,0.017243630166754863,34.9225,0.398517846136826,0.0016022480677867464,35.553,0.40925348871701345,0.0016894396450932,36.177499999999995,0.4237521219838292,0.0067170020785245685,36.82,0.41271562866924566,0.001322130359159618,37.43350000000001,0.41606365418094143,0.0021776899643453514,38.064499999999995,0.4148117859411411,0.0025528754541382388,38.714,0.42117173343907477,0.002743597941454146,39.334500000000006,0.4157197683819467,0.002203664009019512,39.973,0.41287341318439985,0.0011200187715516986,40.605999999999995,0.4112967906639559,0.0003555552230355691,41.233999999999995,0.410428652914423,0.017642721651842795,41.857,0.3958571005847043,0.0007221611800194821,42.4975,0.39624754343431795,0.0007136302047558694,43.132999999999996,0.39588878466656213,0.0007119498347572104,43.763999999999996,0.39571306375408444,0.0008420305044828026,44.39,0.3949234030892114,0.0010772062432485288,45.033500000000004,0.39553556230156534,0.0005201413551229831,45.650999999999996,0.39555663455168544,0.0005029708951101283
33,34.661500000000004,0.40133224661413947,0.0026269183553094544,35.2745,0.36174632109870525,0.023527194782223832,35.906000000000006,0.41136495003059514,0.002467301431112638,36.5555,0.4233177185748484,0.004399815102877611,37.1755,0.41529248948905934,0.003082136189571522,37.813500000000005,0.4177532894006102,0.0027934781330075232,38.446,0.4182511795043223,0.001639618994841492,39.073499999999996,0.4198960520435479,0.0016437170738728653,39.695,0.41824628789065504,0.0007521789325429745,40.334500000000006,0.4139943928363705,0.0005327966642283157,40.968500000000006,0.4201721038511093,0.005009300401686942,41.5975,0.4144887932623708,0.01229015557896378,42.222,0.41028834209376086,0.018332109568669836,42.8635,0.4032814073234891,0.010546249234554363,43.5,0.3960755752419834,0.0007613044045381931,44.1315,0.39585536519823555,0.0008317796001570452,44.759,0.3959522698164992,0.00087975416767047,45.3815,0.39337828540683245,0.0010107046798242248,46.0215,0.39581757892170416,0.0007114879693116823,46.657,0.3933696127553521,0.0011320512498145215
34,35.671,0.4313403035435283,0.04807287400892729,36.304,0.39302739018088473,0.002271834625316882,36.931,0.43496432638271504,0.006352394979394138,37.576,0.41874697263714183,0.004409634881889826,38.1915,0.4224145558836685,0.0033945643084773245,38.825,0.4190251225460253,0.003227123015453945,39.4535,0.420931084480707,0.002688526205440514,40.099000000000004,0.4203192755037266,0.0015063304603025803,40.717,0.41370577883665177,0.0008885993816523498,41.352000000000004,0.41842791481139713,0.00683317699123965,41.9825,0.4223608303191731,0.0018161456271448188,42.6295,0.4225390000712883,0.001415792610366359,43.25,0.4123808494427319,0.012349607247113982,43.8875,0.395281983850921,0.0003037244953819832,44.520500000000006,0.39384810583474406,0.0010954183931676557,45.1485,0.3944116174523322,0.000588544535283327,45.772,0.3941985561936147,0.0005628093469712398,46.413,0.39519922833655,0.0005536482098718674,47.049,0.3945061454661754,0.0007910303818088325,47.681,0.3943479022455254,0.0006717381303778809
35,36.673,0.42626207928329013,0.011950522240955158,37.301,0.38775158821987005,0.028586847132144197,37.923500000000004,0.41881084174441857,0.006972015443050897,38.564,0.4183998984064646,0.0016352247979540446,39.19850000000001,0.4205642567942098,0.002573201649496469,39.828,0.4197684031488551,0.0006868620721109808,40.452,0.42018561477275457,0.0012724271658517458,41.093500000000006,0.41725052958693576,0.00639621508405839,41.707,0.4128066080157151,0.0018402995412452401,42.338,0.4018058793645993,0.015888699012688016,42.9865,0.3905485951349423,0.0014207711304798077,43.608000000000004,0.4013731681862985,0.013514122452928894,44.2465,0.39344438191077585,0.0015297198696448977,44.879999999999995,0.3912221178595596,0.0011877013356557786,45.5095,0.391382244795001,0.001193010367545339,46.134,0.39144096572500087,0.0009371501146375365,46.7755,0.39329819786665854,0.0012469458577794943,47.3915,0.3933170467312583,0.0012614181645200643,48.0245,0.39327890535196636,0.0012924038090088336,48.6535,0.3912472049948626,0.0011655043864979972
36,37.6435,0.394974559103961,0.004473123697277259,38.291,0.3850044533329948,0.008573841976750799,38.909,0.3940618009822026,0.0008898592559454999,39.545,0.4222217222919977,0.006135039301054868,40.1755,0.4148661211171218,0.0044143179061668465,40.8005,0.4166336734017646,0.0026360767813769933,41.4435,0.40969213135378135,0.0012663773943721612,42.0805,0.4092169385687096,0.0007132669515769678,42.6905,0.3877950293479267,0.0008096675802931004,43.34,0.3884028877093712,0.0004786509464181123,43.962,0.3878089891972362,0.000628803769851661,44.602,0.3893311649435806,0.0005472198440352424,45.2365,0.39025063670913035,0.0004648482118385772,45.8665,0.39003252012589784,0.0009508610523282339,46.492,0.3910523615124475,0.00106864151897193,47.1135,0.3905029892089205,0.0006686344850955812,47.7515,0.39081498055060426,0.0004971501651808943,48.38549999999999,0.39082338515091336,0.0003087668263998418,49.015,0.3909822437204709,0.0011038058314996567,49.641,0.39013748256889236,0.0006262003515492215
37,38.656000000000006,0.4260871974490559,0.028558711511443475,39.298500000000004,0.3966721354427079,0.01054237886210181,39.9125,0.395523001174705,0.020209864294548102,40.544,0.4010127845009612,0.022279891077056625,41.193,0.42164697769113557,0.004253286362910602,41.814,0.40076134488589304,0.027371656314349062,42.4525,0.40907023231514367,0.0008163485035420638,43.086,0.39384515675218923,0.008302792682219017,43.714,0.3878413604690141,0.00118103917643078,44.337500000000006,0.38744124594433926,0.0016459492798657585,44.978,0.40320009845545596,0.000817527043023327,45.6135,0.3926475806994496,0.0011736554824315645,46.2445,0.39197555780002097,0.0019935523317005806,46.871,0.3930070765544629,0.0015902529855587218,47.493,0.3926685367665095,0.0008650331760023604,48.132000000000005,0.39335522877165624,0.0011430743549529136,48.766999999999996,0.39308130945230274,0.0014413095981483726,49.3975,0.39305096357733466,0.0014902581291953492,50.024,0.39192164198445595,0.0015492767411540275,50.667,0.391856045588907,0.0013903691495286059
38,39.6605,0.4229508185659223,0.036956308392776346,40.2985,0.3892580854660892,0.04353428216044037,40.9315,0.40420882357582166,0.03202561408379602,41.558499999999995,0.4026192803885757,0.03525827256936614,42.180499999999995,0.42286092819327353,0.007065550185936026,42.82,0.41150336631590423,0.03771795551099843,43.454499999999996,0.38974905272541016,0.0021118357081600044,44.084,0.3918639837284858,0.0018571278799839012,44.708,0.3902121760724988,0.0019150800647006639,45.35000000000001,0.3958948656042662,0.0021220834984553576,45.9865,0.3937021543452846,0.00040876430444801714,46.6185,0.3930180392931166,0.0010486426506548644,47.245999999999995,0.3928388368188788,0.000363605387236683,47.8685,0.3934663660613646,0.0005326684936133174,48.5085,0.39382075400434347,0.0011163947118155446,49.144499999999994,0.3929850566590642,0.000555245510966853,49.775499999999994,0.3932191362373649,0.0008213182538526982,50.403,0.39267524022768296,0.0010919481864583211,51.0265,0.39213720745119746,0.0005002465870983779,51.6665,0.39240425423492714,0.0006351015239513193
39,40.6575,0.39200428925829034,0.05225500898732499,41.291,0.3660908769067965,0.04536712540824124,41.9195,0.4056842068880777,0.02677423714947916,42.566,0.39583046155063695,0.0260184231975215,43.183499999999995,0.4032613050548066,0.0035768656700963393,43.818999999999996,0.38937148583969466,0.015690859855963264,44.4495,0.3957021777194558,0.002165246923982331,45.0745,0.3950519812593812,0.0024392937254556243,45.7175,0.3969348771503359,0.0021096813282063063,46.355000000000004,0.3958001358349576,0.0017843192102464714,46.966499999999996,0.39512814418195,0.0008497580833061615,47.6165,0.3947795868634516,0.0011353626201840979,48.24,0.3948128098365154,0.0004652673518161077,48.881,0.39484376902942414,0.0009598551718637021,49.4965,0.39421796460344743,0.0005660654151479478,50.1285,0.3938476909847171,0.0007075537871158307,50.757,0.39362218607040567,0.0006647274781066335,51.402,0.3931555020066339,0.0006484637021303928,52.022499999999994,0.39227348347931273,0.00021378915054947874,52.6595,0.3920018616044087,0.0001656474523005787
40,41.647999999999996,0.3463891479521477,0.020732565777162787,42.3005,0.37329085069902396,0.05811534819656869,42.925,0.40463323428856995,0.038154568245874675,43.543499999999995,0.38296943278731055,0.01915125907253834,44.180499999999995,0.39595054403888724,0.002262708136015724,44.811499999999995,0.39280731327807833,0.0014508644448220735,45.438,0.39338482237474026,0.00035708437761873443,46.081999999999994,0.3948693298134691,0.0009298406419700855,46.7205,0.3947781571496953,0.0012687681548567244,47.332499999999996,0.3940206857172377,0.00010960152538679879,47.9835,0.3935989246391463,0.00021386986819538803,48.6085,0.39333961207110507,0.0007495614282986916,49.229,0.3937018128566739,0.0003392342936609559,49.8665,0.3933756947388729,0.0007619799416822604,50.499500000000005,0.3936243516903759,0.00022487774626747515,51.128499999999995,0.392357126447273,0.00035092668544352246,51.753499999999995,0.39330597393152983,0.00033417019685526755,52.3955,0.3922764628033369,0.00035263747706774766,53.0335,0.3918109527002958,0.0003000223810524074,53.6675,0.39081569538501526,0.0005691656167368649
41,42.655,0.41681353167343915,0.03741590053976587,43.28,0.41895644436194224,0.004135148065645106,43.923,0.40091950175279645,0.036924646990801065,44.538,0.3897418053324626,0.004910107095665945,45.170500000000004,0.39115655795879417,0.0018284845640383338,45.82,0.39208540416475796,0.0008255335593357981,46.442499999999995,0.3922264444964753,0.00017684251130601467,47.082499999999996,0.393453448007534,0.000919679367320403,47.6955,0.3940559858846311,0.00021434002504585204,48.3255,0.39330198589525694,0.00036672260524177986,48.973000000000006,0.39314775430136994,0.0005746883663784063,49.5945,0.39373419950133925,0.00021404367009399976,50.2325,0.3942679023834239,0.0009292362958349586,50.867000000000004,0.3930444850854533,0.0006802012319835617,51.4965,0.39321488117455744,0.00043786599834114446,52.1225,0.39191620187510495,0.000405471810461438,52.765,0.3920562715936455,0.00019080189015273317,53.382999999999996,0.3921500018512833,0.0005275593533389742,54.018,0.39092292352918,0.00042839242095829637,54.6495,0.39006306851899303,0.0008768338138972685
42,43.6545,0.3585700445630174,0.032503696059423916,44.298500000000004,0.37057972115755144,0.0026948831945866336,44.9375,0.38220004937228697,0.0027422923446105726,45.548500000000004,0.3850038824163131,0.000456273009921314,46.199,0.38816545946979497,0.0006220952138282876,46.8225,0.3868638856974946,0.0007734955938217241,47.463499999999996,0.3922118913695867,0.002411432037881152,48.0775,0.39152593351319714,0.0016115421541999272,48.7085,0.39124646099890104,0.0005996257051993967,49.357,0.39143652586265293,0.0007990827127313698,49.979,0.39159162498079403,0.0009875991075424758,50.618500000000004,0.3926060184546376,0.0014994036089813218,51.2535,0.3926383977342393,0.0011571041207364768,51.884,0.39116771056751193,0.0006847474126063611,52.5105,0.3915446832888431,0.0005930409186407071,53.1335,0.39075169953876404,0.00034910100428476367,53.773,0.39085316127703296,0.00018833649063727475,54.408500000000004,0.38972015144756345,0.00038338327014221106,55.0405,0.3896031488594898,0.00027294008846201565,55.669,0.3892931038984215,0.00017736719252794286
43,44.6475,0.3612255039755373,0.027340706070124232,45.2875,0.355626627362786,0.040273153961981376,45.922,0.3860124213519747,0.0043231524746018555,46.5515,0.3914602521167611,0.004251024751631885,47.176,0.38954093349829355,0.004160048652091282,47.817499999999995,0.4016073968151965,0.0035314630751249244,48.432500000000005,0.3943574697301992,0.001728297400965928,49.065,0.392864596498115,0.0015311943191565374,49.714,0.39391858003230357,0.0016917788442652308,50.337500000000006,0.3927486869714792,0.0015493558799233318,50.9775,0.39377318475303896,0.0022873530047439667,51.592,0.39320421978365955,0.0009898403936393332,52.2235,0.3932166345294341,0.0013066506171312442,52.872,0.3909118976114842,0.0008237338947547392,53.4955,0.39197399690579554,0.0005229741767279223,54.1155,0.39096637573246595,0.0007272457270139545,54.752,0.3906739574796038,0.00018920950166622874,55.3845,0.39024566433898195,0.00030693864353212227,56.013999999999996,0.3895582439593568,0.0002323040212774596,56.6595,0.38983803404134304,0.0006469570738306683
44,45.657500000000006,0.3819717827184985,0.03178403219796353,46.293,0.35523724966385356,0.03172236422664968,46.923500000000004,0.3869315936302063,0.003876850812968946,47.54900000000001,0.38821462407008583,0.0034220733014115666,48.192,0.3948944074794769,0.005063862484863527,48.80799999999999,0.39436200550108763,0.0031121184040485248,49.441,0.3925764833899103,0.002072018393210857,50.069500000000005,0.3916372184120051,0.0017628142794927704,50.715,0.3918934291953516,0.0015292393467048347,51.335,0.3931633215982471,0.0025488656615201845,51.971500000000006,0.39248934206391706,0.0022014323417584897,52.604000000000006,0.3954860780928407,0.0023193573403229874,53.2325,0.3914297677649097,0.0013703759966542171,53.8775,0.39040506828698923,0.001157976443833812,54.498000000000005,0.3907914780697069,0.0015076541108237959,55.13549999999999,0.3896810516427564,0.0005998813113737491,55.769000000000005,0.38962650252949343,0.0009895269297920581,56.399,0.38923563893718716,0.00036055880045148913,57.025000000000006,0.38132885779255443,0.010669228164918106,57.66799999999999,0.38940822762607147,0.0007147704787262696
45,46.66,0.3422373294641462,0.0025622594361347784,47.292,0.3628766210224534,0.032766647158843254,47.9185,0.3793686944139372,0.004629990940977383,48.562,0.40385032761951606,0.004174004206043837,49.179,0.4010670169647628,0.004258940924566961,49.813500000000005,0.3840887781810202,0.013116336710479974,50.443,0.38375336175956365,0.012833796664019369,51.0895,0.3922089820700981,0.0024785586381445997,51.71,0.3966554000171237,0.002510147319710004,52.3475,0.3914573721776636,0.0021261492609376703,52.981,0.39512378738538007,0.003095172065543443,53.61,0.3937087153404358,0.0031300020176992325,54.2355,0.3902770557776786,0.0012876971453498272,54.8775,0.3900676044286953,0.001051880172242702,55.495000000000005,0.3892479747932276,0.0009970067320541167,56.129000000000005,0.38890807002950806,0.0003966920913665153,56.760000000000005,0.38867756715621643,0.0006698558896340783,57.407,0.36499217762600783,2.2560178676990508e-05,58.03099999999999,0.3654751044746689,0.00018862998662707195,58.67099999999999,0.3652957339989795,0.00016243149528124358
46,47.657,0.4404181184669288,0.0,48.2845,0.37405632157171126,0.03790755555442173,48.929500000000004,0.3989139975073812,0.0030641448869260634,49.5475,0.4063880356637308,0.0027330955394624314,50.182500000000005,0.39905768784226714,0.003575050147741621,50.813,0.3821788815057913,0.015617050611871595,51.460499999999996,0.3819258816048163,0.017048797439143486,52.082,0.3967275377393696,0.0022697674070493398,52.7205,0.3972546142381506,0.0022760862289602007,53.3545,0.39637474544774837,0.0025437318889984756,53.9845,0.39516804590641413,0.0025442706115892558,54.6105,0.3978162313670566,0.0011398484830773326,55.2325,0.3787380889249398,0.017368808113704566,55.8715,0.3718389015025787,0.02609288670337015,56.5065,0.38885789703316065,0.0009047497984957281,57.138000000000005,0.38771679185693914,0.0008610724197791945,57.76599999999999,0.38001091168704343,0.01042666286859849,58.3905,0.37220742106251953,0.010154128326336909,59.031499999999994,0.36584387125867296,0.0008458323248877781,59.669,0.3682665982373334,0.004275608633523515
47,48.647000000000006,0.3309755539940838,0.018796597904650436,49.293,0.3572346541051346,0.031591938958712415,49.912000000000006,0.40894555874452493,0.003319651470279437,50.548,0.37288350528467634,0.022143161853853607,51.179500000000004,0.3618260034186794,0.003453973987286453,51.8065,0.389945750114504,0.004098142342987916,52.450500000000005,0.3899834508235472,0.003343690988648609,53.06850000000001,0.3965816023883632,0.0025883359103521914,53.703500000000005,0.3783552894946282,0.020359293708962455,54.334500000000006,0.37785911623826446,0.020460631920907333,54.9825,0.3901161096178211,0.0026215882588691473,55.605000000000004,0.3719400798062295,0.026243654155356247,56.245,0.3713373062405447,0.025696539873250185,56.86,0.3707386785526651,0.026107126759132505,57.4925,0.38775773738480446,0.0006644272404780612,58.141000000000005,0.3865774579249077,0.0006817999778142066,58.766000000000005,0.37900680234527995,0.010064716214428728,59.388,0.3654664936932058,0.00047029529977422196,60.0265,0.3654324636591801,0.00018041474328857462,60.66149999999999,0.365480350343431,0.0005232179931985058
48,49.653,0.3616042780748678,0.0,50.272999999999996,0.3379393424071862,0.004757209316952671,50.9105,0.4027501683537431,0.004261725492577912,51.5425,0.3634744478036002,0.003838060252661322,52.1705,0.35851898852153613,0.0018955921261059794,52.8155,0.38740999696639083,0.0027335864867783772,53.4345,0.39804754656657365,0.0027197186334785924,54.070499999999996,0.37857696579233385,0.019856632988315973,54.702,0.3487999696580438,0.0010649114506075942,55.33,0.3769955857139881,0.015239537337348757,55.9745,0.3882549104647615,0.0016839143072840145,56.594,0.3719721292595563,0.025556408969349888,57.230999999999995,0.37682381529930703,0.016188536808938572,57.864,0.3701256645499667,0.024979231869987104,58.493,0.38622936045604866,0.0007714208717078461,59.119,0.3860817361831166,0.0005137324565753127,59.7615,0.3785431040929523,0.004541233170305704,60.3805,0.3692537318896571,0.004463013085465858,61.0165,0.3717665003277039,0.009217076580155295,61.649,0.37233650971148124,0.0050714701500203805
49,50.653000000000006,0.40873765227521686,0.03464482527099749,51.2915,0.36356897890752626,0.011839384741680722,51.925,0.37553261045098024,0.00748476347473863,52.5535,0.37533407854935025,0.004940009315863045,53.19950000000001,0.35772472513244497,0.0016144676315657579,53.819,0.39373840043365854,0.0017623442301244027,54.456,0.39291750736746295,0.0017822414746769015,55.088499999999996,0.37335558332590946,0.021543737185768425,55.717,0.3428843466874703,0.0007194610092824028,56.341499999999996,0.3807003400749787,0.008590284236063325,56.983000000000004,0.38960039920419715,0.0015718055144089038,57.6205,0.3769623077728605,0.015789891706009248,58.2335,0.37963110002835027,0.010265143204792063,58.884,0.37105883497047126,0.022183340183418387,59.5105,0.378958466928116,0.009201435958299368,60.1335,0.378831680662063,0.00929119087688105,60.7735,0.36595946024746434,0.000346209130776262,61.410000000000004,0.3722813507254994,0.00440155637371563,62.0235,0.3721997473878282,0.0049335952513254915,62.67349999999999,0.3755829298589431,0.007596155201389345
50,51.647,0.35080118189830434,0.017969498729969197,52.281499999999994,0.36520331937263045,0.009575988547484126,52.9115,0.3816794080691819,0.008502736137734132,53.5365,0.39459529351881556,0.0020046305042407367,54.179,0.3498784041823306,0.000510318535318267,54.8165,0.34577720325209316,0.0008507856639813898,55.45,0.34641212905082486,0.0005076442551072841,56.079499999999996,0.37456112236390043,0.020426007161341783,56.704499999999996,0.34212427265474626,0.0018372763109876487,57.32599999999999,0.39013512266138206,0.0011547937432280803,57.9645,0.38982684953879687,0.0010909681567356489,58.599,0.370304732176711,0.0248641927894827,59.2295,0.3878465563729155,0.0011423935172145954,59.857,0.3721147658041728,0.01014910435203392,60.501,0.3802557840427361,0.009990120681871188,61.120999999999995,0.3655481550080361,0.0006482917000217886,61.7585,0.3574002555516523,0.025270843332278636,62.3925,0.3805659641833877,0.007178500707149894,63.022999999999996,0.36492794708957293,0.0004604101829630178,63.650999999999996,0.3864745606179065,0.0035977372214483693
51,52.65650000000001,0.38375118367424416,0.0012654750597085873,53.287499999999994,0.37731309292208376,0.0016627395612415531,53.9135,0.39055507934406536,0.001058476304266423,54.5565,0.39856657726544786,0.0007705490212892569,55.174,0.3455547803294981,0.002240347857171677,55.808499999999995,0.3449282887371285,0.0025360214708113715,56.439,0.33933711282618234,0.0022461484567323966,57.086,0.33885135406079353,0.0016619263186637722,57.708,0.33799882646516144,0.0013325288008515011,58.346999999999994,0.3375890636298298,0.0007657237177787056,58.9825,0.38869318266411024,0.0008233340386439434,59.614,0.3701569369353111,0.02422367872518593,60.2415,0.38640766774711,0.0010583393960169618,60.866,0.35593116663082963,0.022672235952065675,61.5075,0.34244177280721466,0.01704544265541031,62.12550000000001,0.32421002203620125,0.0005164409234214754,62.76,0.3379359986994843,0.0006303208639025721,63.3915,0.37348307916577367,0.012381673360015825,64.02,0.36505244784032764,0.00033007883686379385,64.66499999999999,0.3556264194230883,0.025308559289967333
52,53.661,0.3947200658910731,0.0,54.288,0.32713911448863486,0.004594371346053573,54.932,0.39768650519929816,0.005866787586751739,55.55,0.3367225338514694,0.002170750619139012,56.1855,0.34051341864018636,0.002755591298926139,56.816500000000005,0.3405239581380488,0.0020662573482787723,57.4435,0.3378696397709425,0.000565032475642596,58.087500000000006,0.3359985477427754,0.0007620505389361469,58.706500000000005,0.336201509421777,0.0005440207110033455,59.3425,0.3344491866028238,9.94569223938265e-06,59.975,0.3352164068090233,0.0003462909560426821,60.603500000000004,0.3532467529091849,0.022733109446693513,61.249,0.3544754584225467,0.022159667579170605,61.871,0.3235544541134591,0.00039613464377370635,62.5095,0.3231146680840303,0.00017408201725818847,63.1445,0.3169785196903036,0.008957863355094077,63.757,0.31716944256705565,0.008084847446037286,64.406,0.3056017526497726,0.00013310923206039313,65.03200000000001,0.3058179225112417,0.0002327757895410512,65.65549999999999,0.30581900196479433,1.5726941695771168e-05
53,54.659,0.4103731150366213,0.0,55.2825,0.3386039244553086,0.0019149292400153506,55.923,0.40686239685781955,0.006590150955255973,56.5595,0.3403132603523222,0.002943630101102639,57.191,0.34364140001799987,0.0026807641461134785,57.819,0.33758550895054684,0.0011619943391799074,58.443,0.33641512254925177,0.0007655162667060334,59.0835,0.3362982409604829,0.0001576701034418825,59.7205,0.3340281789521371,0.001173044026046509,60.3535,0.3342477103762105,0.0012506634664899185,60.983000000000004,0.33689400043050616,0.00026719542811763034,61.60849999999999,0.3533538840036941,0.02102993040680571,62.2315,0.3380977275722196,0.0003694681860819336,62.87050000000001,0.3226987837692908,0.0001213413976430894,63.5065,0.3221490390689202,0.0002921781387284544,64.1395,0.31577266124985753,0.008054654905724313,64.769,0.3158960535582531,0.014734949595970017,65.3955,0.3050288700072028,0.00032720719756934146,66.039,0.31102049498482404,0.007978847039982886,66.66,0.3058153823426341,0.0005360266342848603
54,55.6515,0.38447270576271897,0.02963284493658294,56.293,0.3414428459162686,0.002425748947834769,56.93,0.34297526503307413,0.0030867539718139807,57.5625,0.34466014104361387,0.00027707172425709065,58.1915,0.33712949570634,0.000310240970706479,58.815999999999995,0.33678556208488497,0.0004571666417766062,59.457499999999996,0.3358743791626598,0.0010836018675637053,60.0745,0.3345557018008587,0.0020123887054790913,60.708499999999994,0.3344508679932225,0.0014240432285736518,61.338499999999996,0.3357528481655725,0.0004778028595009641,61.964999999999996,0.3287839820389267,0.0012836433728728423,62.6085,0.32732013260800247,0.0007525400778016692,63.2285,0.3255526230139955,0.00045054318003115375,63.86499999999999,0.3217972457157955,0.000556223726040269,64.4985,0.32105830946005376,0.0003985639602406437,65.12899999999999,0.3057128494419658,0.00011424326979399582,65.75649999999999,0.30589739411126127,0.0003618620155021611,66.4005,0.3059929901794454,0.0003405527468088699,67.02199999999999,0.3062029614082085,0.0002147993978173824,67.6605,0.3065111254370118,0.00042120357383129497
55,56.66,0.4308359187240558,0.0,57.2765,0.33319073679225686,0.00261858901702941,57.9105,0.3519189964351157,0.0019286957448554996,58.54,0.3390228911656495,0.0007618132881640647,59.186499999999995,0.3360392079017105,0.0023589215320003417,59.808,0.3352729519603903,0.002441552770629847,60.4465,0.33276750604388233,0.0023914064576947744,61.081,0.33299497003029044,0.0016262371625534286,61.712,0.3339014755009002,0.002195220412384971,62.339,0.3276078545591266,0.0005259097464306343,62.962999999999994,0.3262313819931962,0.0003395721159368432,63.604,0.3258587876936894,0.0002754033648077687,64.241,0.3245166202613843,0.0008037448254468114,64.8555,0.32110892154540055,0.00038554679789843174,65.506,0.3126087958106354,0.009902385075043587,66.134,0.3051333865500954,0.0006671608123046936,66.759,0.3051557162610388,0.00033990289145054007,67.4005,0.3057225807346721,0.0006720588177435687,68.02,0.3064104919951875,0.0006247235974313229,68.6565,0.3107160817629138,0.007554903197244128
